"ENTREZID","ENSEMBL","SYMBOL","hgnc_symbol","percentage_gene_gc_content","start_position","end_position","gene_biotype","chromosome_name","gene_length","exons_n"
"5869","ENSG00000111540","RAB5B","RAB5B",46.05,55973859,55996683,"protein_coding","12",22825,10
"5883","ENSG00000172613","RAD9A","RAD9A",52.03,67317871,67398412,"protein_coding","11",80542,10
"5886","ENSG00000179262","RAD23A","RAD23A",54.72,12945716,12953646,"protein_coding","19",7931,10
"590","ENSG00000114200","BCHE","BCHE",32.29,165772900,165837462,"protein_coding","3",64563,7
"5919","ENSG00000106538","RARRES2","RARRES2",63.06,150338314,150342144,"protein_coding","7",3831,4
"5921","ENSG00000145715","RASA1","RASA1",35.8,87267778,87394691,"protein_coding","5",126914,28
"59345","ENSG00000114450","GNB4","GNB4",39.21,179396088,179451647,"protein_coding","3",55560,14
"595","ENSG00000110092","CCND1","CCND1",58.58,69641070,69654474,"protein_coding","11",13405,5
"5961","ENSG00000112619","PRPH2","PRPH2",49.26,42696598,42722621,"protein_coding","6",26024,3
"5985","ENSG00000111445","RFC5","RFC5",45.5,118013588,118033545,"protein_coding","12",19958,15
"6017","ENSG00000140522","RLBP1","RLBP1",49.37,89209869,89222577,"protein_coding","15",12709,9
"60312","ENSG00000196526","AFAP1","AFAP1",46.39,7758713,7939926,"protein_coding","4",181214,22
"60370","ENSG00000119986","AVPI1","AVPI1",49.73,97672966,97687561,"protein_coding","10",14596,3
"6050","ENSG00000023191","RNH1","RNH1",60.52,494510,507395,"protein_coding","11",12886,22
"6050","ENSG00000276230","RNH1","RNH1",60.36,24153,36941,"protein_coding","HSCHR11_1_CTG8",12789,22
"60626","ENSG00000177963","RIC8A","RIC8A",57.45,207478,215164,"protein_coding","11",7687,10
"60674","ENSG00000234741","GAS5","GAS5",42.75,173851424,173868940,"lncRNA","1",17517,6
"60681","ENSG00000141756","FKBP10","FKBP10",56.45,41812079,41823221,"protein_coding","17",11143,10
"6101","ENSG00000104237","RP1","RP1",38.27,54509422,54871720,"protein_coding","8",362299,42
"611","ENSG00000128617","OPN1SW","OPN1SW",46.09,128771755,128775794,"protein_coding","7",4040,5
"613","ENSG00000186716","BCR","BCR",53.07,23179704,23318037,"protein_coding","22",138334,30
"6137","ENSG00000167526","RPL13","RPL13",54.75,89560637,89567834,"protein_coding","16",7198,3
"619189","ENSG00000184716","SERINC4","SERINC4",49.76,43794162,43800523,"protein_coding","15",6362,10
"6228","ENSG00000186468","RPS23","RPS23",38.42,82186517,82278599,"protein_coding","5",92083,3
"6237","ENSG00000126458","RRAS","RRAS",57.59,49634555,49640211,"protein_coding","19",5657,5
"6238","ENSG00000125844","RRBP1","RRBP1",52.51,17613678,17682295,"protein_coding","20",68618,25
"6239","ENSG00000124782","RREB1","RREB1",45.68,7107418,7251982,"protein_coding","6",144565,16
"629","ENSG00000204359","CFB","CFB",52.84,3250627,3255741,"protein_coding","HSCHR6_MHC_MANN_CTG1",5115,110
"629","ENSG00000243649","CFB","CFB",52.63,31945650,31952086,"protein_coding","6",6437,110
"629","ENSG00000239754","CFB","CFB",52.65,3423077,3429511,"protein_coding","HSCHR6_MHC_COX_CTG1",6435,110
"629","ENSG00000242335","CFB","CFB",52.68,3246839,3253273,"protein_coding","HSCHR6_MHC_SSTO_CTG1",6435,110
"629","ENSG00000243570","CFB","CFB",52.68,3287686,3294120,"protein_coding","HSCHR6_MHC_MCF_CTG1",6435,110
"629","ENSG00000241534","CFB","CFB",52.67,3193430,3199864,"protein_coding","HSCHR6_MHC_DBB_CTG1",6435,110
"629","ENSG00000241253","CFB","CFB",52.68,3201625,3208059,"protein_coding","HSCHR6_MHC_QBL_CTG1",6435,110
"6296","ENSG00000005187","ACSM3","ACSM3",41.06,20610243,20797843,"protein_coding","16",187601,35
"63027","ENSG00000137266","SLC22A23","SLC22A23",47.62,3268962,3457100,"protein_coding","6",188139,19
"6304","ENSG00000182568","SATB1","SATB1",36.44,18345056,18445621,"protein_coding","3",100566,22
"6305","ENSG00000100241","SBF1","SBF1",60.64,50443219,50483923,"protein_coding","22",40705,21
"6311","ENSG00000204842","ATXN2","ATXN2",42.52,111443485,111599676,"protein_coding","12",156192,31
"632","ENSG00000242252","BGLAP","BGLAP",63.14,156242154,156243317,"protein_coding","1",1164,2
"6331","ENSG00000183873","SCN5A","SCN5A",50.96,38548057,38649743,"protein_coding","3",101687,32
"6342","ENSG00000116171","SCP2","SCP2",40.01,52927255,53051708,"protein_coding","1",124454,17
"6369","ENSG00000106178","CCL24","CCL24",51.12,75810825,75823943,"protein_coding","7",13119,4
"637","ENSG00000015475","BID","BID",52.51,17734138,17774770,"protein_coding","22",40633,9
"63826","ENSG00000167720","SRR","SRR",45.57,2303383,2326656,"protein_coding","17",23274,11
"63827","ENSG00000132692","BCAN","BCAN",55.82,156641390,156659532,"protein_coding","1",18143,15
"63891","ENSG00000164068","RNF123","RNF123",56.69,49688740,49723389,"protein_coding","3",34650,33
"63917","ENSG00000178234","GALNT11","GALNT11",41.26,152025626,152122347,"protein_coding","7",96722,16
"63923","ENSG00000120332","TNN","TNN",45.68,175067509,175148075,"protein_coding","1",80567,19
"63967","ENSG00000092853","CLSPN","CLSPN",42.8,35720202,35770002,"protein_coding","1",49801,27
"64073","ENSG00000167644","C19orf33","C19orf33",65.46,38304158,38305011,"protein_coding","19",854,6
"64077","ENSG00000107902","LHPP","LHPP",53.5,124461789,124617888,"protein_coding","10",156100,13
"64093","ENSG00000198732","SMOC1","SMOC1",45.1,69854131,70092752,"protein_coding","14",238622,15
"64096","ENSG00000125861","GFRA4","GFRA4",62.44,3659248,3663483,"protein_coding","20",4236,5
"64101","ENSG00000128594","LRRC4","LRRC4",44.55,127938259,128032280,"protein_coding","7",94022,4
"64131","ENSG00000285395","XYLT1","XYLT1",45.92,103030,472459,"protein_coding","HG2263_PATCH",369430,30
"64131","ENSG00000103489","XYLT1","XYLT1",45.89,17101769,17470977,"protein_coding","16",369209,30
"64132","ENSG00000015532","XYLT2","XYLT2",56.56,50346080,50363138,"protein_coding","17",17059,12
"64146","ENSG00000258429","PDF","PDF",53.47,69321991,69330613,"protein_coding","16",8623,2
"64147","ENSG00000088727","KIF9","KIF9",48.51,47227426,47283451,"protein_coding","3",56026,24
"6419","ENSG00000170364","SETMAR","SETMAR",39.93,4303304,4321454,"protein_coding","3",18151,4
"641977","ENSG00000291207","SEPTIN7P2","",37.75,45723772,45769247,"lncRNA","7",45476,21
"642515","ENSG00000283526","PRRT1B","PRRT1B",53.66,131545520,131560893,"protein_coding","9",15374,5
"642658","ENSG00000260428","SCX","SCX",68.22,144266446,144268481,"protein_coding","8",2036,2
"64285","ENSG00000007384","RHBDF1","RHBDF1",61.51,58058,78176,"protein_coding","16",20119,15
"64288","ENSG00000235109","ZSCAN31","ZSCAN31",41.31,28312837,28356271,"protein_coding","6",43435,13
"6429","ENSG00000116350","SRSF4","SRSF4",43.01,29147743,29181994,"protein_coding","1",34252,8
"643008","ENSG00000204323","SMIM5","SMIM5",60.07,75628368,75642570,"protein_coding","17",14203,3
"643338","ENSG00000188277","C15orf62","C15orf62",58.62,40769980,40772449,"protein_coding","15",2470,1
"643596","ENSG00000233198","RNF224","RNF224",66.19,137226908,137229640,"protein_coding","9",2733,3
"643836","ENSG00000196670","ZFP62","ZFP62",43.49,180843577,180861285,"protein_coding","5",17709,10
"643836","ENSG00000278970","ZFP62","HEIH",44.96,180824604,180861858,"lncRNA","5",37255,10
"643837","ENSG00000228794","LINC01128","LINC01128",46.65,825138,868835,"lncRNA","1",43698,11
"643866","ENSG00000139899","CBLN3","CBLN3",52.17,24423886,24430972,"protein_coding","14",7087,4
"64400","ENSG00000166971","AKTIP","AKTIP",45.33,53490502,53504411,"protein_coding","16",13910,13
"644100","ENSG00000268223","ARL14EPL","ARL14EPL",38.52,116032246,116060118,"protein_coding","5",27873,5
"64412","ENSG00000125812","GZF1","GZF1",45.39,23361987,23373084,"protein_coding","20",11098,8
"644192","ENSG00000247809","NR2F2-AS1","NR2F2-AS1",40.84,96080713,96337579,"lncRNA","15",256867,45
"644316","ENSG00000291012","FLJ43315","",39.11,64016900,64119795,"lncRNA","9",102896,25
"64432","ENSG00000131368","MRPS25","MRPS25",45.87,15009611,15065339,"protein_coding","3",55729,11
"64433","ENSG00000279418","LINC00244","LINC00244",48.45,156540491,156541103,"lncRNA","7",613,1
"64478","ENSG00000183117","CSMD1","CSMD1",38.47,2935353,4994972,"protein_coding","8",2059620,82
"644838","ENSG00000236780","LINC01829","LINC01829",37.52,67123357,67398151,"lncRNA","2",274795,23
"644873","ENSG00000245937","SLC12A2-DT","SLC12A2-DT",37.99,127939152,128083974,"lncRNA","5",144823,17
"645121","ENSG00000205089","CCNI2","CCNI2",51.18,132747319,132765178,"protein_coding","5",17860,6
"645142","ENSG00000289549","PPIAL4D","PPIAL4D",46.18,145241415,145242174,"protein_coding","1",760,1
"645191","ENSG00000220008","LINGO3","LINGO3",59.35,2287164,2308177,"protein_coding","19",21014,2
"645676","ENSG00000235919","ASH1L-AS1","ASH1L-AS1",48.55,155562026,155570755,"lncRNA","1",8730,2
"645682","ENSG00000237872","POU5F1P4","POU5F1P4",58.89,155433178,155434262,"processed_pseudogene","1",1085,1
"645843","ENSG00000293032","TMEM14EP","TMEM14EP",40.43,152339695,152340990,"lncRNA","3",1296,1
"64689","ENSG00000114745","GORASP1","GORASP1",53.91,39095222,39108369,"protein_coding","3",13148,7
"647107","ENSG00000241369","LINC01192","LINC01192",34.26,163109152,163499037,"lncRNA","3",389886,24
"64714","ENSG00000185615","PDIA2","PDIA2",64.25,283152,287215,"protein_coding","16",4064,7
"647215","ENSG00000293444","MROH3P","",46.11,200915973,200966685,"lncRNA","1",50713,24
"64777","ENSG00000145916","RMND5B","RMND5B",50.34,178129068,178152762,"protein_coding","5",23695,10
"64780","ENSG00000135596","MICAL1","MICAL1",50.36,109444062,109465968,"protein_coding","6",21907,18
"64785","ENSG00000181938","GINS3","GINS3",41.93,58295080,58406147,"protein_coding","16",111068,5
"64839","ENSG00000145743","FBXL17","FBXL17",35.83,107859035,108382363,"protein_coding","5",523329,9
"64866","ENSG00000163814","CDCP1","CDCP1",45.21,45082277,45146483,"protein_coding","3",64207,10
"648791","ENSG00000219607","PPP1R3G","PPP1R3G",53.61,5085341,5089487,"protein_coding","6",4147,1
"64895","ENSG00000115421","PAPOLG","PAPOLG",39.6,60756232,60802086,"protein_coding","2",45855,21
"6491","ENSG00000123473","STIL","STIL",40.15,47250139,47314892,"protein_coding","1",64754,20
"64922","ENSG00000184434","LRRC19","LRRC19",34.75,26993136,27005709,"protein_coding","9",12574,5
"6493","ENSG00000159263","SIM2","SIM2",50.85,36699104,36751135,"protein_coding","21",52032,11
"6494","ENSG00000213445","SIPA1","SIPA1",60.76,65638086,65650930,"protein_coding","11",12845,19
"64975","ENSG00000182154","MRPL41","MRPL41",72.19,137550424,137552555,"protein_coding","9",2132,2
"65009","ENSG00000103034","NDRG4","NDRG4",53.85,58462846,58513628,"protein_coding","16",50783,24
"65012","ENSG00000293429","SLC26A10P","",56.7,57619536,57626151,"lncRNA","12",6616,19
"650226","ENSG00000291184","LOC650226","",38.67,56409037,56448453,"lncRNA","7",39417,9
"65072","ENSG00000226312","CFLAR-AS1","CFLAR-AS1",42.24,201140278,201157823,"lncRNA","2",17546,12
"6510","ENSG00000105281","SLC1A5","SLC1A5",50.96,46758394,46788617,"protein_coding","19",30224,9
"6524","ENSG00000140675","SLC5A2","SLC5A2",59.32,31483002,31490860,"protein_coding","16",7859,11
"65250","ENSG00000197603","CPLANE1","CPLANE1",38.93,37105973,37249410,"protein_coding","5",143438,50
"65266","ENSG00000126562","WNK4","WNK4",53.99,42780593,42797066,"protein_coding","17",16474,19
"653149","ENSG00000292440","NBPF6","NBPF6",45.04,234629,256109,"protein_coding","HSCHR1_6_CTG3",21481,34
"653149","ENSG00000186086","NBPF6","NBPF6",44.91,108450282,108471920,"protein_coding","1",21639,34
"6532","ENSG00000108576","SLC6A4","SLC6A4",47.47,30194258,30238482,"protein_coding","17",44225,15
"6545","ENSG00000099960","SLC7A4","SLC7A4",62.41,21028715,21032933,"protein_coding","22",4219,9
"654835","ENSG00000218839","FAM138C","FAM138C",47.97,34394,37280,"lncRNA","9",2887,4
"6560","ENSG00000124067","SLC12A4","SLC12A4",56.91,67943474,67969601,"protein_coding","16",26128,26
"6576","ENSG00000100075","SLC25A1","SLC25A1",67.67,19175573,19178863,"protein_coding","22",3291,7
"6599","ENSG00000173473","SMARCC1","SMARCC1",41.6,47585269,47782106,"protein_coding","3",196838,31
"65990","ENSG00000103254","ANTKMT","ANTKMT",72.09,720581,722590,"protein_coding","16",2010,2
"65998","ENSG00000188070","ZFTA","ZFTA",63.09,63759892,63769752,"protein_coding","11",9861,6
"6604","ENSG00000082014","SMARCD3","SMARCD3",56.14,151238764,151277896,"protein_coding","7",39133,13
"6610","ENSG00000135587","SMPD2","SMPD2",57.81,109440678,109446515,"protein_coding","6",5838,8
"6624","ENSG00000075618","FSCN1","FSCN1",59.63,5592806,5606656,"protein_coding","7",13851,7
"663","ENSG00000140299","BNIP2","BNIP2",38.49,59659146,59689487,"protein_coding","15",30342,13
"6640","ENSG00000101400","SNTA1","SNTA1",50.41,33407955,33443897,"protein_coding","20",35943,8
"6648","ENSG00000291237","SOD2","SOD2",42.35,159569593,159762529,"protein_coding","6",192937,11
"6660","ENSG00000134532","SOX5","SOX5",35.87,23529504,24562544,"protein_coding","12",1033041,37
"6709","ENSG00000197694","SPTAN1","SPTAN1",46.82,128552558,128633663,"protein_coding","9",81106,61
"6720","ENSG00000072310","SREBF1","SREBF1",58.07,17810399,17837035,"protein_coding","17",26637,16
"6728","ENSG00000153037","SRP19","SRP19",41.89,112861188,112898371,"protein_coding","5",37184,10
"6733","ENSG00000135250","SRPK2","SRPK2",41.06,105110704,105399308,"protein_coding","7",288605,25
"6744","ENSG00000138434","ITPRID2","ITPRID2",35.38,181841292,181930738,"protein_coding","2",89447,19
"6745","ENSG00000124783","SSR1","SSR1",43.56,7268306,7347446,"protein_coding","6",79141,12
"6748","ENSG00000180879","SSR4","SSR4",61.56,153793516,153798510,"protein_coding","X",4995,4
"6764","ENSG00000166444","DENND2B","DENND2B",45.03,8693343,8910951,"protein_coding","11",217609,46
"6774","ENSG00000168610","STAT3","STAT3",45.02,42313322,42388574,"protein_coding","17",75253,22
"6776","ENSG00000126561","STAT5A","STAT5A",54.63,42287547,42311943,"protein_coding","17",24397,19
"6778","ENSG00000166888","STAT6","STAT6",50.56,57095403,57132139,"protein_coding","12",36737,26
"6804","ENSG00000106089","STX1A","STX1A",58.89,73699205,73719706,"protein_coding","7",20502,11
"682","ENSG00000172270","BSG","BSG",62.58,571277,583498,"protein_coding","19",12222,9
"6834","ENSG00000280627","SURF1","SURF1",53.97,177852,182770,"protein_coding","HG2030_PATCH",4919,18
"6834","ENSG00000148290","SURF1","SURF1",52.84,133351069,133356676,"protein_coding","9",5608,18
"6857","ENSG00000067715","SYT1","SYT1",35.62,78863650,79452009,"protein_coding","12",588360,33
"6865","ENSG00000075073","TACR2","TACR2",51.81,69402885,69416923,"protein_coding","10",14039,5
"6872","ENSG00000147133","TAF1","TAF1",43.39,71366129,71532374,"protein_coding","X",166246,47
"6876","ENSG00000149591","TAGLN","TAGLN",57.19,117197509,117207464,"protein_coding","11",9956,4
"6877","ENSG00000148835","TAF5","TAF5",43.24,103367948,103389323,"protein_coding","10",21376,8
"6882","ENSG00000064995","TAF11","TAF11",42.47,34829083,34889192,"protein_coding","6",60110,3
"6899","ENSG00000184058","TBX1","TBX1",57.77,19756703,19783593,"protein_coding","22",26891,13
"6911","ENSG00000149922","TBX6","TBX6",57.45,30085793,30091933,"protein_coding","16",6141,8
"6916","ENSG00000059377","TBXAS1","TBXAS1",44.8,139777051,140020325,"protein_coding","7",243275,26
"692094","ENSG00000215183","MSMP","MSMP",51.74,35752990,35756613,"protein_coding","9",3624,4
"692157","ENSG00000201544","SNORA16B","SNORA16B",41.48,212352816,212352950,"snoRNA","1",135,1
"692225","ENSG00000208772","SNORD94","SNORD94",54.01,86135870,86136006,"snoRNA","2",137,1
"692226","ENSG00000208883","SNORD96B","SNORD96B",50.63,110224985,110225063,"snoRNA","X",79,1
"692247","ENSG00000282005","LMNTD2-AS1","LMNTD2-AS1",62.93,87254,89762,"lncRNA","HSCHR11_1_CTG8",2509,4
"692247","ENSG00000254815","LMNTD2-AS1","LMNTD2-AS1",63.02,557595,560114,"lncRNA","11",2520,4
"693122","ENSG00000202566","MIR421","MIR421",38.82,74218377,74218461,"miRNA","X",85,1
"693185","ENSG00000283941","MIR600","MIR600",56.12,123111546,123111643,"miRNA","9",98,1
"6932","ENSG00000081059","TCF7","TCF7",54.59,134114645,134151865,"protein_coding","5",37221,12
"693229","ENSG00000207997","MIR644A","MIR644A",32.98,34466325,34466418,"miRNA","20",94,1
"693230","ENSG00000208018","MIR645","MIR645",56.38,50585786,50585879,"miRNA","20",94,1
"693232","ENSG00000207554","MIR647","MIR647",66.67,63942631,63942726,"miRNA","20",96,1
"6935","ENSG00000148516","ZEB1","ZEB1",36.04,31318495,31529814,"protein_coding","10",211320,23
"6936","ENSG00000005436","GCFC2","GCFC2",36.46,75652000,75711184,"protein_coding","2",59185,18
"6950","ENSG00000120438","TCP1","TCP1",40.85,159778498,159789707,"protein_coding","6",11210,11
"6954","ENSG00000124678","TCP11","TCP11",43.16,35118071,35148610,"protein_coding","6",30540,16
"7049","ENSG00000069702","TGFBR3","TGFBR3",42.29,91680343,91906335,"protein_coding","1",225993,27
"7059","ENSG00000169231","THBS3","THBS3",55.57,155195584,155209203,"protein_coding","1",13620,23
"7082","ENSG00000104067","TJP1","TJP1",40.25,29699167,29969078,"protein_coding","15",269912,64
"7082","ENSG00000277401","TJP1","TJP1",38.9,1984289,2106633,"protein_coding","HSCHR15_4_CTG8",122345,64
"7106","ENSG00000214063","TSPAN4","TSPAN4",64.82,840686,867120,"protein_coding","11",26435,12
"7112","ENSG00000120802","TMPO","TMPO",39.78,98515483,98550351,"protein_coding","12",34869,11
"7122","ENSG00000184113","CLDN5","CLDN5",60.62,19517452,19527545,"protein_coding","22",10094,2
"7126","ENSG00000109079","TNFAIP1","TNFAIP1",52.39,28335572,28349943,"protein_coding","17",14372,8
"7161","ENSG00000078900","TP73","TP73",59.57,3652307,3736201,"protein_coding","1",83895,19
"717","ENSG00000206372","C2","C2",49.87,3153757,3201649,"protein_coding","HSCHR6_MHC_QBL_CTG1",47893,148
"717","ENSG00000204364","C2","C2",50.37,3225156,3250651,"protein_coding","HSCHR6_MHC_MANN_CTG1",25496,148
"717","ENSG00000235696","C2","C2",50.55,3221179,3246863,"protein_coding","HSCHR6_MHC_SSTO_CTG1",25685,148
"717","ENSG00000235017","C2","C2",49.88,3375210,3423101,"protein_coding","HSCHR6_MHC_COX_CTG1",47892,148
"717","ENSG00000231543","C2","C2",49.87,3145559,3193454,"protein_coding","HSCHR6_MHC_DBB_CTG1",47896,148
"717","ENSG00000226560","C2","C2",49.84,3239857,3287710,"protein_coding","HSCHR6_MHC_MCF_CTG1",47854,148
"717","ENSG00000166278","C2","C2",49.87,31897785,31945677,"protein_coding","6",47893,148
"7182","ENSG00000177463","NR2C2","NR2C2",42.17,14947324,15053600,"protein_coding","3",106277,20
"723972","ENSG00000293367","ANP32AP1","",36.98,35181799,35238197,"lncRNA","15",56399,1
"723972","ENSG00000259516","ANP32AP1","ANP32AP1",48.44,35237326,35238062,"transcribed_processed_pseudogene","15",737,1
"7265","ENSG00000113312","TTC1","TTC1",41.36,160009100,160065550,"protein_coding","5",56451,11
"7266","ENSG00000168259","DNAJC7","DNAJC7",46.27,41974005,42021376,"protein_coding","17",47372,24
"7272","ENSG00000112742","TTK","TTK",35.01,80003887,80043580,"protein_coding","6",39694,25
"727897","ENSG00000117983","MUC5B","MUC5B",65.56,1223066,1262172,"protein_coding","11",39107,48
"727936","ENSG00000172986","GXYLT2","GXYLT2",43.03,72888032,72978037,"protein_coding","3",90006,8
"728310","ENSG00000261649","GOLGA6L7","GOLGA6L7",51.71,28841832,28848675,"protein_coding","15",6844,9
"728586","ENSG00000230561","CCDC192","CCDC192",39.21,127703354,127941511,"protein_coding","5",238158,11
"728730","ENSG00000231312","MAP4K3-DT","MAP4K3-DT",41.25,39436530,39665343,"lncRNA","2",228814,19
"728978","ENSG00000237512","UNC5B-AS1","UNC5B-AS1",60.46,71217219,71218308,"lncRNA","10",1090,3
"729178","ENSG00000233452","STXBP5-AS1","STXBP5-AS1",38.15,146824501,147204677,"lncRNA","6",380177,34
"729920","ENSG00000214960","CRPPA","CRPPA",36.76,16087525,16502504,"protein_coding","7",414980,15
"730112","ENSG00000215187","CIMIP2B","CIMIP2B",55.28,35561831,35563914,"protein_coding","9",2084,5
"730227","ENSG00000233791","BTG2-DT","BTG2-DT",47.52,203292301,203321067,"lncRNA","1",28767,8
"734","ENSG00000164823","OSGIN2","OSGIN2",38.21,89901849,89927888,"protein_coding","8",26040,7
"7341","ENSG00000116030","SUMO1","SUMO1",41.66,202206171,202238604,"protein_coding","2",32434,9
"7343","ENSG00000108312","UBTF","UBTF",59.52,44205033,44221626,"protein_coding","17",16594,26
"7376","ENSG00000131408","NR1H2","NR1H2",51.29,50329639,50383404,"protein_coding","19",53766,13
"7379","ENSG00000110375","UPK2","UPK2",51.76,118925164,118958559,"protein_coding","11",33396,7
"7389","ENSG00000126088","UROD","UROD",53.72,45010950,45015577,"protein_coding","1",4628,4
"7404","ENSG00000183878","UTY","UTY",37.54,13234577,13480673,"protein_coding","Y",246097,35
"7408","ENSG00000125753","VASP","VASP",54.56,45506579,45527839,"protein_coding","19",21261,13
"741","ENSG00000174276","ZNHIT2","ZNHIT2",68.13,65116403,65117701,"protein_coding","11",1299,1
"7414","ENSG00000035403","VCL","VCL",41.41,73995193,74123073,"protein_coding","10",127881,26
"7422","ENSG00000112715","VEGFA","VEGFA",56.4,43770184,43786487,"protein_coding","6",16304,4
"7428","ENSG00000134086","VHL","VHL",47.22,10141764,10153676,"protein_coding","3",11913,4
"7431","ENSG00000026025","VIM","VIM",46.29,17228241,17237595,"protein_coding","10",9355,9
"7432","ENSG00000146469","VIP","VIP",33.31,152746498,152760674,"protein_coding","6",14177,7
"745","ENSG00000124920","MYRF","MYRF",59.97,61752593,61788518,"protein_coding","11",35926,24
"7453","ENSG00000140105","WARS1","WARS1",46.89,100333782,100376805,"protein_coding","14",43024,19
"7454","ENSG00000015285","WAS","WAS",50.83,48676593,48691431,"protein_coding","X",14839,13
"746","ENSG00000134825","TMEM258","TMEM258",58.47,61768455,61792802,"protein_coding","11",24348,7
"7490","ENSG00000184937","WT1","WT1",46.57,32387775,32435885,"protein_coding","11",48111,13
"7494","ENSG00000100219","XBP1","XBP1",44.46,28793534,28800597,"protein_coding","22",7064,6
"7517","ENSG00000126215","XRCC3","XRCC3",59.77,103697569,103715504,"protein_coding","14",17936,14
"752014","ENSG00000205923","CEMP1","CEMP1",61.32,2530035,2531417,"protein_coding","16",1383,1
"755","ENSG00000160226","CFAP410","CFAP410",60.47,44328943,44339427,"protein_coding","21",10485,8
"7629","ENSG00000065029","ZNF76","ZNF76",48.23,35258909,35295985,"protein_coding","6",37077,13
"7702","ENSG00000166478","ZNF143","ZNF143",42.76,9460319,9529155,"protein_coding","11",68837,22
"773","ENSG00000141837","CACNA1A","CACNA1A",47.45,13206442,13624489,"protein_coding","19",418048,55
"7786","ENSG00000139625","MAP3K12","MAP3K12",52.61,53479669,53500063,"protein_coding","12",20395,10
"7798","ENSG00000169641","LUZP1","LUZP1",43.36,23084030,23178152,"protein_coding","1",94123,9
"7849","ENSG00000125618","PAX8","PAX8",49.18,113215997,113279001,"protein_coding","2",63005,12
"786","ENSG00000108878","CACNG1","CACNG1",50.08,67044531,67058016,"protein_coding","17",13486,4
"7867","ENSG00000114738","MAPKAPK3","MAPKAPK3",53.69,50611487,50651017,"protein_coding","3",39531,16
"7874","ENSG00000187555","USP7","USP7",46.42,8892094,8975328,"protein_coding","16",83235,39
"7881","ENSG00000169282","KCNAB1","KCNAB1",40.34,156037701,156538757,"protein_coding","3",501057,24
"78992","ENSG00000130733","YIPF2","YIPF2",59.39,10918919,10928704,"protein_coding","19",9786,6
"78999","ENSG00000173621","LRFN4","LRFN4",70.15,66856546,66860475,"protein_coding","11",3930,3
"79004","ENSG00000107874","CUEDC2","CUEDC2",52.94,102423239,102432718,"protein_coding","10",9480,7
"79016","ENSG00000130311","DDA1","DDA1",56.15,17309518,17323315,"protein_coding","19",13798,5
"79017","ENSG00000006625","GGCT","GGCT",40.65,30496616,30504866,"protein_coding","7",8251,7
"79027","ENSG00000197343","ZNF655","ZNF655",42.94,99558389,99578948,"protein_coding","7",20560,7
"79037","ENSG00000213413","PVRIG","PVRIG",56.74,100218241,100221490,"protein_coding","7",3250,9
"79081","ENSG00000162194","LBHD1","LBHD1",52.47,62662817,62672284,"protein_coding","11",9468,5
"79083","ENSG00000115648","MLPH","MLPH",51.32,237485428,237555322,"protein_coding","2",69895,23
"79087","ENSG00000182858","ALG12","ALG12",49.29,49854503,49918473,"protein_coding","22",63971,10
"79101","ENSG00000166012","TAF1D","TAF1D",41.79,93729948,93784391,"protein_coding","11",54444,7
"79140","ENSG00000160050","CCDC28B","CCDC28B",54.84,32200383,32205453,"protein_coding","1",5071,2
"79150","ENSG00000283117","MGC4859","",37.03,10409684,10779990,"lncRNA","7",370307,15
"79161","ENSG00000135185","TMEM243","TMEM243",42.76,87191688,87220597,"protein_coding","7",28910,7
"7917","ENSG00000096155","BAG6","BAG6",52.42,2894841,2908524,"protein_coding","HSCHR6_MHC_QBL_CTG1",13684,156
"7917","ENSG00000229524","BAG6","BAG6",52.38,3116310,3129995,"protein_coding","HSCHR6_MHC_COX_CTG1",13686,156
"7917","ENSG00000234651","BAG6","BAG6",52.41,2980907,2994577,"protein_coding","HSCHR6_MHC_MCF_CTG1",13671,156
"7917","ENSG00000228760","BAG6","BAG6",52.35,2944068,2957751,"protein_coding","HSCHR6_MHC_MANN_CTG1",13684,156
"7917","ENSG00000204463","BAG6","BAG6",52.22,31638543,31652747,"protein_coding","6",14205,156
"7917","ENSG00000227761","BAG6","BAG6",52.35,2886791,2900476,"protein_coding","HSCHR6_MHC_DBB_CTG1",13686,156
"7917","ENSG00000233348","BAG6","BAG6",52.42,2938304,2951983,"protein_coding","HSCHR6_MHC_SSTO_CTG1",13680,156
"79269","ENSG00000122741","DCAF10","DCAF10",38.92,37800554,37880307,"protein_coding","9",79754,9
"79366","ENSG00000198157","HMGN5","HMGN5",36.42,81112915,81202016,"protein_coding","X",89102,9
"79369","ENSG00000176383","B3GNT4","B3GNT4",58.88,122203681,122208952,"protein_coding","12",5272,3
"79567","ENSG00000039523","RIPOR1","RIPOR1",57.05,67518418,67546788,"protein_coding","16",28371,24
"79576","ENSG00000101882","NKAP","NKAP",41.83,119920672,119943781,"protein_coding","X",23110,9
"79586","ENSG00000123989","CHPF","CHPF",61.21,219538949,219543818,"protein_coding","2",4870,4
"79587","ENSG00000134905","CARS2","CARS2",48.05,110641409,110713603,"protein_coding","13",72195,23
"79591","ENSG00000120029","ARMH3","ARMH3",42.36,101845599,102056262,"protein_coding","10",210664,26
"79618","ENSG00000147421","HMBOX1","HMBOX1",37.74,28890292,29064764,"protein_coding","8",174473,17
"79629","ENSG00000099330","OCEL1","OCEL1",58.77,17226198,17229219,"protein_coding","19",3022,4
"79650","ENSG00000103005","USB1","USB1",49.63,57999546,58021618,"protein_coding","16",22073,9
"79652","ENSG00000131634","TMEM204","TMEM204",58.05,1528674,1555580,"protein_coding","16",26907,4
