"ENTREZID","ENSEMBL","SYMBOL","hgnc_symbol","percentage_gene_gc_content","start_position","end_position","gene_biotype","chromosome_name","gene_length","exons_n"
"871","ENSG00000149257","SERPINH1","SERPINH1",55.31,75561564,75575646,"protein_coding","11",14083,5
"8731","ENSG00000101654","RNMT","RNMT",39.09,13726582,13764556,"protein_coding","18",37975,13
"8777","ENSG00000107186","MPDZ","MPDZ",35.87,13100471,13279790,"protein_coding","9",179320,54
"8795","ENSG00000120889","TNFRSF10B","TNFRSF10B",43.22,23020133,23069121,"protein_coding","8",48989,10
"8844","ENSG00000141068","KSR1","KSR1",49.39,27456036,27626438,"protein_coding","17",170403,29
"8878","ENSG00000284099","SQSTM1","SQSTM1",53.09,586465,603638,"protein_coding","HG30_PATCH",17174,24
"8878","ENSG00000161011","SQSTM1","SQSTM1",54.99,179806398,179838078,"protein_coding","5",31681,24
"8888","ENSG00000160294","MCM3AP","MCM3AP",47.38,46232689,46286617,"protein_coding","21",53929,28
"8891","ENSG00000070785","EIF2B3","EIF2B3",42.55,44850464,44986722,"protein_coding","1",136259,19
"8904","ENSG00000214078","CPNE1","CPNE1",43.12,35626031,35664962,"protein_coding","20",38932,19
"8925","ENSG00000103657","HERC1","HERC1",38.82,63608618,63833997,"protein_coding","15",225380,82
"8943","ENSG00000065000","AP3D1","AP3D1",56.41,2100982,2164468,"protein_coding","19",63487,29
"89932","ENSG00000100767","PAPLN","PAPLN",45.41,73236338,73345508,"protein_coding","14",109171,28
"900","ENSG00000113328","CCNG1","CCNG1",36.8,163437569,163457635,"protein_coding","5",20067,9
"9013","ENSG00000103168","TAF1C","TAF1C",59.13,84177846,84187070,"protein_coding","16",9225,10
"9043","ENSG00000008294","SPAG9","SPAG9",40.02,50962174,51120926,"protein_coding","17",158753,38
"90507","ENSG00000141295","SCRN2","SCRN2",58.43,47837683,47842125,"protein_coding","17",4443,5
"90557","ENSG00000163040","CCDC74A","CCDC74A",61.51,131527675,131533667,"protein_coding","2",5993,8
"9088","ENSG00000127564","PKMYT1","PKMYT1",62.46,2968024,2980813,"protein_coding","16",12790,12
"9091","ENSG00000007541","PIGQ","PIGQ",64.35,566995,584121,"protein_coding","16",17127,14
"9093","ENSG00000103423","DNAJA3","DNAJA3",49.1,4425805,4460593,"protein_coding","16",34789,26
"9093","ENSG00000276726","DNAJA3","DNAJA3",49.02,128128,159098,"protein_coding","HSCHR16_3_CTG1",30971,26
"90987","ENSG00000198169","ZNF251","ZNF251",47.48,144720515,144756417,"protein_coding","8",35903,7
"90987","ENSG00000278062","ZNF251","ZNF251",47.51,95390,130900,"protein_coding","HSCHR8_2_CTG7",35511,7
"9112","ENSG00000182979","MTA1","MTA1",59.43,105419808,105470737,"protein_coding","14",50930,22
"91300","ENSG00000198858","R3HDM4","R3HDM4",58.93,896503,913245,"protein_coding","19",16743,8
"9143","ENSG00000127561","SYNGR3","SYNGR3",66.52,1989637,1994275,"protein_coding","16",4639,12
"9143","ENSG00000291941","SYNGR3","SYNGR3",66.55,55808,60423,"protein_coding","HG401_PATCH",4616,12
"9146","ENSG00000185359","HGS","HGS",60.6,81683326,81703138,"protein_coding","17",19813,39
"9181","ENSG00000116584","ARHGEF2","ARHGEF2",51.01,155944685,156007070,"protein_coding","1",62386,31
"9212","ENSG00000178999","AURKB","AURKB",52.84,8204335,8210638,"protein_coding","17",6304,8
"9213","ENSG00000143324","XPR1","XPR1",36.95,180632006,180890279,"protein_coding","1",258274,16
"92154","ENSG00000132613","MTSS2","MTSS2",56.25,70661204,70686086,"protein_coding","16",24883,15
"9221","ENSG00000166197","NOLC1","NOLC1",47.22,102152170,102163875,"protein_coding","10",11706,13
"92305","ENSG00000168936","TMEM129","TMEM129",62.49,1715951,1721367,"protein_coding","4",5417,6
"9231","ENSG00000151208","DLG5","DLG5",50.16,77790778,77927220,"protein_coding","10",136443,36
"9231","ENSG00000274429","DLG5","DLG5",50,29483,165218,"protein_coding","HSCHR10_1_CTG4",135736,36
"92335","ENSG00000266173","STRADA","STRADA",48.88,63682336,63742005,"protein_coding","17",59670,19
"9261","ENSG00000162889","MAPKAPK2","MAPKAPK2",48.74,206684871,206734284,"protein_coding","1",49414,9
"93185","ENSG00000162729","IGSF8","IGSF8",57.48,160091340,160101109,"protein_coding","1",9770,9
"9328","ENSG00000148308","GTF3C5","GTF3C5",51.81,133030675,133058503,"protein_coding","9",27829,11
"9344","ENSG00000149930","TAOK2","TAOK2",55.13,29973675,29992262,"protein_coding","16",18588,19
"9361","ENSG00000196365","LONP1","LONP1",57.82,5691834,5720572,"protein_coding","19",28739,21
"93624","ENSG00000173011","TADA2B","TADA2B",49.69,7041899,7100148,"protein_coding","4",58250,4
"9401","ENSG00000160957","RECQL4","RECQL4",65.63,144511284,144517890,"protein_coding","8",6607,20
"9415","ENSG00000134824","FADS2","FADS2",51.23,61792980,61867354,"protein_coding","11",74375,17
"955","ENSG00000197586","ENTPD6","ENTPD6",50.78,25195693,25228075,"protein_coding","20",32383,16
"9567","ENSG00000100226","GTPBP1","GTPBP1",51.11,38705742,38738299,"protein_coding","22",32558,20
"9601","ENSG00000155660","PDIA4","PDIA4",50.89,149003046,149028667,"protein_coding","7",25622,11
"9610","ENSG00000174791","RIN1","RIN1",62.23,66330241,66336840,"protein_coding","11",6600,8
"9612","ENSG00000196498","NCOR2","NCOR2",57.38,124324407,124567647,"protein_coding","12",243241,51
"9618","ENSG00000076604","TRAF4","TRAF4",50.81,28743978,28772894,"protein_coding","17",28917,7
"9647","ENSG00000100034","PPM1F","PPM1F",53.55,21903644,21952865,"protein_coding","22",49222,13
"9665","ENSG00000166783","MARF1","MARF1",44.2,15594302,15643209,"protein_coding","16",48908,52
"9665","ENSG00000277140","MARF1","MARF1",44.19,1252377,1301177,"protein_coding","HSCHR16_1_CTG1",48801,52
"9672","ENSG00000162512","SDC3","SDC3",55.77,30869466,30908813,"protein_coding","1",39348,8
"9678","ENSG00000106443","PHF14","PHF14",34.86,10973327,11169623,"protein_coding","7",196297,21
"9684","ENSG00000160959","LRRC14","LRRC14",62.1,144517957,144526244,"protein_coding","8",8288,5
"9685","ENSG00000113282","CLINT1","CLINT1",37.82,157783121,157859206,"protein_coding","5",76086,13
"9701","ENSG00000100239","PPP6R2","PPP6R2",51.01,50330659,50445090,"protein_coding","22",114432,25
"9725","ENSG00000196187","TMEM63A","TMEM63A",52.09,225845532,225884122,"protein_coding","1",38591,26
"9726","ENSG00000167395","ZNF646","ZNF646",58.53,31074394,31084196,"protein_coding","16",9803,3
"9739","ENSG00000099381","SETD1A","SETD1A",55.71,30957294,30984664,"protein_coding","16",27371,20
"975","ENSG00000110651","CD81","CD81",62.86,2376166,2398079,"protein_coding","11",21914,12
"977","ENSG00000177697","CD151","CD151",63.63,832702,839831,"protein_coding","11",7130,9
"9776","ENSG00000175224","ATG13","ATG13",44.46,46617251,46674818,"protein_coding","11",57568,25
"9780","ENSG00000103335","PIEZO1","PIEZO1",62,88715338,88785251,"protein_coding","16",69914,49
"9785","ENSG00000140829","DHX38","DHX38",51.48,72093613,72112912,"protein_coding","16",19300,24
"9794","ENSG00000161021","MAML1","MAML1",47.7,179732672,179777283,"protein_coding","5",44612,10
"9794","ENSG00000283780","MAML1","MAML1",47.62,498402,542877,"protein_coding","HG30_PATCH",44476,10
"9810","ENSG00000103549","RNF40","RNF40",55.64,30761561,30780421,"protein_coding","16",18861,19
"9820","ENSG00000044090","CUL7","CUL7",54.7,43037617,43053943,"protein_coding","6",16327,27
"9854","ENSG00000172375","C2CD2L","C2CD2L",52.4,119102198,119118544,"protein_coding","11",16347,8
"9862","ENSG00000008838","MED24","MED24",50.63,40019097,40061215,"protein_coding","17",42119,28
"987","ENSG00000198589","LRBA","LRBA",36.24,150264430,151015755,"protein_coding","4",751326,68
"9894","ENSG00000100726","TELO2","TELO2",62.84,1493329,1512551,"protein_coding","16",19223,20
"9898","ENSG00000143569","UBAP2L","UBAP2L",43.58,154220172,154271510,"protein_coding","1",51339,32
"9919","ENSG00000148396","SEC16A","SEC16A",52.8,136440096,136483843,"protein_coding","9",43748,34
"9921","ENSG00000022840","RNF10","RNF10",45.25,120533480,120577592,"protein_coding","12",44113,22
"9947","ENSG00000155495","MAGEC1","MAGEC1",45.06,141903863,141917770,"protein_coding","X",13908,4
"9967","ENSG00000054118","THRAP3","THRAP3",43.73,36224392,36305376,"protein_coding","1",80985,15
"9969","ENSG00000108510","MED13","MED13",38.76,61942546,62065365,"protein_coding","17",122820,31
"9991","ENSG00000119314","PTBP3","PTBP3",37.71,112215071,112333695,"protein_coding","9",118625,18
