"seqnames","start","end","width","strand","Fold","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","orientation"
"chr1",27098415,27101670,3256,"-",0.634527412599277,0.0330977973037179,"3' UTR",1,27100345,27102795,2451,2,"6548","ENST00000447808.1",4380,"ENSG00000090020","SLC9A1","solute carrier family 9 member A1","sense"
"chr11",57480436,57483098,2663,"-",0.734115316284721,0.0331305054632703,"Exon (ENST00000816174.1/ENST00000816174.1, exon 1 of 2)",11,57491253,57494520,3268,2,"8501","ENST00000529452.5",14084,"ENSG00000149150","SLC43A1","solute carrier family 43 member 1","sense"
"chr1",153986134,153986360,227,"-",0.782832035988072,0.0332378446331813,"Promoter",1,153975850,153986246,10397,2,"5872","ENST00000648869.1",0,"ENSG00000143545","RAB13","RAB13, member RAS oncogene family","sense"
"chr6",41805765,41806711,947,"-",0.760028259065542,0.0332827932912563,"3' UTR",6,41796677,41805745,9069,2,"25862","ENST00000448078.1",-966,"ENSG00000164663","USP49","ubiquitin specific peptidase 49","sense"
"chr19",4368240,4371376,3137,"-",0.713974477095106,0.03331133875959,"Intron (ENST00000269886.7/6455, intron 1 of 9)",19,4363853,4380292,16440,2,"6455","ENST00000598230.5",12052,"ENSG00000141985","SH3GL1","SH3 domain containing GRB2 like 1, endophilin A2","sense"
"chr7",111334275,111334756,482,"-",0.664716100165836,0.03331133875959,"Intron (ENST00000405709.7/83943, intron 3 of 5)",7,110663301,111390750,727450,2,"83943","ENST00000489381.1",56475,"ENSG00000184903","IMMP2L","inner mitochondrial membrane peptidase subunit 2","sense"
"chr20",33656970,33657584,615,"-",0.70843035062089,0.03331133875959,"3' UTR",20,33657087,33659547,2461,2,"63941","ENST00000477778.5",2577,"ENSG00000125967","NECAB3","N-terminal EF-hand calcium binding protein 3","sense"
"chr20",38128652,38130373,1722,"-",0.591485954376306,0.0333332406010169,"3' UTR",20,38128461,38133760,5300,2,"7052","ENST00000469269.1",5108,"ENSG00000198959","TGM2","transglutaminase 2","sense"
"chr8",143491128,143492673,1546,"-",0.770044233143831,0.0333443344127315,"Intron (ENST00000262577.6/23144, intron 4 of 11)",8,143484497,143507840,23344,2,"23144","ENST00000528401.1",16712,"ENSG00000014164","ZC3H3","zinc finger CCCH-type containing 3","sense"
"chr3",44455109,44455620,512,"-",0.695369567297854,0.0335455532753785,"5' UTR",3,44439770,44455700,15931,2,"353274","ENST00000425708.6",591,"ENSG00000185219","ZNF445","zinc finger protein 445","sense"
"chr7",12351847,12352287,441,"-",0.777942110116331,0.0336153135919527,"Intron (ENST00000275358.8/221806, intron 18 of 28)",7,12344374,12351713,7340,2,"221806","ENST00000649524.1",-574,"ENSG00000146530","VWDE","von Willebrand factor D and EGF domains","sense"
"chr9",133133279,133134167,889,"-",0.793341078720908,0.0336748818314405,"Intron (ENST00000393160.7/5900, intron 1 of 17)",9,133098360,133131117,32758,2,"5900","ENST00000372062.8",-3050,"ENSG00000160271","RALGDS","ral guanine nucleotide dissociation stimulator","sense"
"chr12",62260042,62260782,741,"-",0.7871290098931,0.0337451861272383,"Promoter",12,62260359,62260454,96,1,"102465133","ENST00000618986.1",0,"ENSG00000284360","MIR6125","microRNA 6125","antisense"
"chr11",1260424,1263055,2632,"-",0.77469187279521,0.0337961458006687,"3' UTR",11,1259523,1260085,563,1,"727897","ENST00000527802.1",3532,"ENSG00000117983","MUC5B","mucin 5B, oligomeric mucus/gel-forming","antisense"
"chr17",82193912,82194546,635,"-",0.733411299757138,0.0338021146153383,"Promoter",17,82188224,82194255,6032,2,"284001","ENST00000578187.1",0,"ENSG00000176155","CCDC57","coiled-coil domain containing 57","sense"
"chr19",2119981,2121304,1324,"-",0.67942199731461,0.0338967014464189,"Promoter",19,2115347,2120867,5521,2,"8943","ENST00000591631.2",0,"ENSG00000065000","AP3D1","adaptor related protein complex 3 subunit delta 1","sense"
"chr15",42735312,42737068,1757,"-",0.762599999054004,0.0339051451655281,"Promoter",15,42736562,42737054,493,2,"146059","ENST00000563260.1",0,"ENSG00000140326","CDAN1","codanin 1","sense"
"chr7",119765800,119767217,1418,"-",0.550993041309453,0.0339051451655281,"Intron (ENST00000660268.1/105375475, intron 3 of 5)",7,119838717,119907375,68659,2,"105375475","ENST00000804426.1",141575,"ENSG00000225546","LINC02476","long intergenic non-protein coding RNA 2476","sense"
"chr7",2117951,2121330,3380,"-",0.726188812738666,0.0339160792366978,"Intron (ENST00000402746.5/8379, intron 9 of 16)",7,1980486,2109601,129116,2,"8379","ENST00000444373.6",-11729,"ENSG00000002822","MAD1L1","mitotic arrest deficient 1 like 1","sense"
"chr11",67351587,67353523,1937,"-",0.578809513259842,0.0339894399769831,"Promoter",11,67351548,67353078,1531,2,"57804","ENST00000533429.1",0,"ENSG00000175482","POLD4","DNA polymerase delta 4, accessory subunit","sense"
"chr1",153957423,153960718,3296,"-",0.634725972530099,0.0341436153480942,"Promoter",1,153947669,153958615,10947,2,"200186","ENST00000303569.10",0,"ENSG00000160741","CRTC2","CREB regulated transcription coactivator 2","sense"
"chr16",89367876,89371718,3843,"-",0.538678394614422,0.034269512171188,"5' UTR",16,89287651,89373485,85835,2,"29123","ENST00000642333.1",5609,"ENSG00000167522","ANKRD11","ankyrin repeat domain 11","sense"
"chr16",87701593,87703425,1833,"-",0.679889253663495,0.0344303051306892,"5' UTR",16,87703026,87708387,5362,2,"54758","ENST00000568499.1",6794,"ENSG00000104731","KLHDC4","kelch domain containing 4","sense"
"chr19",14087882,14089348,1467,"-",0.610088939315084,0.0344379798573022,"5' UTR",19,14087851,14090751,2901,2,"90378","ENST00000533683.7",2869,"ENSG00000141858","SAMD1","sterile alpha motif domain containing 1","sense"
"chr5",1317958,1320720,2763,"-",0.696527779397218,0.0344379798573022,"3' UTR",5,1318299,1321829,3531,2,"81037","ENST00000515719.5",3871,"ENSG00000049656","CLPTM1L","CLPTM1 like","sense"
"chr11",64859963,64860288,326,"-",0.788733097627033,0.0344587742388028,"Promoter",11,64855052,64860045,4994,2,"10938","ENST00000498472.1",0,"ENSG00000110047","EHD1","EH domain containing 1","sense"
"chr16",88934081,88940885,6805,"-",0.758673801418075,0.0344587742388028,"Promoter",16,88939789,88951524,11736,1,"100129697","ENST00000378347.2",0,NA,"LOC100129697","uncharacterized LOC100129697","antisense"
"chr22",49598908,49602109,3202,"-",0.620091666999985,0.0346168638168334,"Intron (ENST00000414287.6/348645, intron 1 of 4)",22,49619642,49624920,5279,2,"348645","ENST00000343999.1",26012,"ENSG00000188511","MIR3667HG","MIR3667 host gene","sense"
"chr22",50303259,50306499,3241,"-",0.766492325735484,0.0346253831896125,"Intron (ENST00000449103.5/23654, intron 1 of 36)",22,50290100,50307603,17504,2,"23654","ENST00000425954.1",4344,"ENSG00000196576","PLXNB2","plexin B2","sense"
"chr16",370941,375258,4318,"-",0.592673276550474,0.0347347463147968,"Promoter",16,366969,371289,4321,2,"10573","ENST00000648346.1",0,"ENSG00000086504","MRPL28","mitochondrial ribosomal protein L28","sense"
"chr19",18442831,18444791,1961,"-",0.735497240521112,0.0348299381818615,"3' UTR",19,18444516,18445399,884,2,"8178","ENST00000610152.1",2568,"ENSG00000105656","ELL","elongation factor for RNA polymerase II","sense"
"chr15",79922584,79923646,1063,"-",0.723739310737044,0.034869020161332,"Promoter",15,79845150,79923106,77957,2,"100528021","ENST00000615374.5",0,"ENSG00000259332","ST20-MTHFS","ST20-MTHFS readthrough","sense"
"chr6",34245893,34248937,3045,"-",0.61456689983643,0.034869020161332,"5' UTR",6,34246449,34248985,2537,2,"221491","ENST00000463083.1",3092,"ENSG00000186577","SMIM29","small integral membrane protein 29","sense"
"chrX",53552334,53552844,511,"-",0.712976301883586,0.0348987245925501,"Exon (ENST00000612484.4/10075, exon 59 of 81)",23,53532096,53549505,17410,2,"10075","ENST00000426907.5",-3339,"ENSG00000086758","HUWE1","HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1","sense"
"chr11",118896321,118899459,3139,"-",0.661377178173228,0.0350630890117518,"3' UTR",11,118885841,118887742,1902,2,"124902767","ENST00000498872.2",-11717,NA,"LOC124902767","uncharacterized LOC124902767","sense"
"chr12",52904336,52905073,738,"-",0.689292095506684,0.035078772896599,"Promoter",12,52897208,52905052,7845,2,"3856","ENST00000546583.5",0,"ENSG00000170421","KRT8","keratin 8","sense"
"chr9",127941049,127946797,5749,"-",0.565747066230986,0.0351130979789939,"3' UTR",9,127939736,127940952,1217,1,"124902280","ENST00000415141.2",7061,"ENSG00000227218","LOC124902280","uncharacterized LOC124902280","antisense"
"chr4",77075469,77075980,512,"-",0.720085085649407,0.0351130979789939,"Promoter",4,77055323,77075693,20371,2,"10983","ENST00000511943.5",0,"ENSG00000118816","CCNI","cyclin I","sense"
"chr19",4053387,4056267,2881,"-",0.669383149128439,0.0351362095847455,"5' UTR",19,4047742,4065732,17991,2,"51341","ENST00000601588.1",12345,"ENSG00000178951","ZBTB7A","zinc finger and BTB domain containing 7A","sense"
"chr19",49859678,49864357,4680,"-",0.538548216952884,0.0351362095847455,"Promoter",19,49860099,49861666,1568,2,"11284","ENST00000636840.1",0,"ENSG00000039650","PNKP","polynucleotide kinase 3'-phosphatase","sense"
"chr2",127719331,127720718,1388,"-",0.705427127618772,0.0351362095847455,"Exon (ENST00000322313.9/55339, exon 16 of 22)",2,127701497,127705242,3746,1,"84826","ENST00000310981.6",19221,"ENSG00000173349","SFT2D3","SFT2 domain containing 3","antisense"
"chr1",206602947,206603199,253,"-",0.608626321212529,0.0351362095847455,"Promoter",1,206595718,206602958,7241,2,"1939","ENST00000484492.5",0,"ENSG00000143486","EIF2D","eukaryotic translation initiation factor 2D","sense"
"chr2",68252346,68252515,170,"-",0.738438541696576,0.0351426449014025,"Promoter",2,68178857,68252532,73676,2,"5534","ENST00000234310.8",186,"ENSG00000221823","PPP3R1","protein phosphatase 3 regulatory subunit B, alpha","sense"
"chr17",48616149,48626855,10707,"-",0.447636377762415,0.0351713889221899,"Promoter",17,48621156,48626358,5203,2,"3219","ENST00000311177.7",0,"ENSG00000170689","HOXB9","homeobox B9","sense"
"chr6",27836813,27838324,1512,"-",0.679068746072082,0.0352539296191771,"3' UTR",6,27837880,27838375,496,2,"8330","ENST00000618958.2",1562,"ENSG00000275221","H2AC15","H2A clustered histone 15","sense"
"chr1",42766811,42767022,212,"-",0.780393572061167,0.0352843536344835,"Promoter",1,42746374,42766989,20616,2,"64175","ENST00000460031.5",0,"ENSG00000117385","P3H1","prolyl 3-hydroxylase 1","sense"
"chr16",733204,734850,1647,"-",0.774414306829443,0.0352862000180221,"Promoter",16,729766,733334,3569,2,"64428","ENST00000566650.5",0,"ENSG00000103245","CIAO3","cytosolic iron-sulfur assembly component 3","sense"
"chr20",36049911,36050884,974,"-",0.560956615671663,0.0353130658011811,"Exon (ENST00000796779.1/ENST00000796779.1, exon 3 of 3)",20,36045618,36051018,5401,2,"647979","ENST00000565493.2",1107,"ENSG00000260032","NORAD","non-coding RNA activated by DNA damage","sense"
"chr12",49564374,49567276,2903,"-",0.689964450167442,0.0354890116159594,"Promoter",12,49558643,49566439,7797,2,"10445","ENST00000357123.8",0,"ENSG00000187778","MCRS1","microspherule protein 1","sense"
"chr17",43526410,43531032,4623,"-",0.583666306890572,0.0354890116159594,"Promoter",17,43528499,43530434,1936,2,"2118","ENST00000586826.1",0,"ENSG00000175832","ETV4","ETS variant transcription factor 4","sense"
"chr7",100467004,100467173,170,"-",0.704645076037432,0.0354890116159594,"Exon (ENST00000300181.7/81628, exon 5 of 5)",7,100466523,100468070,1548,2,"81628","ENST00000423266.5",1066,"ENSG00000166925","TSC22D4","TSC22 domain family member 4","sense"
"chr15",77614426,77615790,1365,"-",0.785091109612393,0.0354890116159594,"Exon (ENST00000355300.7/84894, exon 2 of 2)",15,77613027,77632912,19886,2,"84894","ENST00000355300.7",18486,"ENSG00000169783","LINGO1","leucine rich repeat and Ig domain containing 1","sense"
"chr6",27827604,27828253,650,"-",0.744223594405111,0.0356277452233015,"Exon (ENST00000738604.1/ENST00000738604.1, exon 1 of 3)",6,27831174,27831560,387,2,"8362","ENST00000611927.2",3956,"ENSG00000273542","H4C12","H4 clustered histone 12","sense"
"chr7",149429660,149433590,3931,"-",0.696797071414042,0.0356723900565079,"3' UTR",7,149431363,149461062,29700,2,"27153","ENST00000247930.5",31402,"ENSG00000196453","ZNF777","zinc finger protein 777","sense"
"chr9",136494719,136497552,2834,"-",0.644812275350673,0.0356925808196442,"3' UTR",9,136494444,136502695,8252,2,"4851","ENST00000680003.1",7976,"ENSG00000148400","NOTCH1","notch receptor 1","sense"
"chr19",4816716,4818078,1363,"-",0.719951985876201,0.0358070168261043,"Exon (ENST00000248244.6/148022, exon 2 of 2)",19,4815932,4831712,15781,2,"148022","ENST00000248244.6",14996,"ENSG00000127666","TICAM1","TIR domain containing adaptor molecule 1","sense"
"chr19",2731509,2731963,455,"-",0.782473892532815,0.0358229134130921,"Intron (ENST00000586572.1/29985, intron 2 of 2)",19,2733373,2739475,6103,2,"29985","ENST00000589166.1",7966,"ENSG00000141873","SLC39A3","solute carrier family 39 member 3","sense"
"chr9",137382626,137383108,483,"-",0.778307498957512,0.0358350530965893,"Intron (ENST00000340951.9/54932, intron 3 of 21)",9,137353900,137395408,41509,2,"54932","ENST00000490886.5",12782,"ENSG00000187609","EXD3","exonuclease 3'-5' domain containing 3","sense"
"chr11",78574364,78574764,401,"-",0.704028938420248,0.0358350530965893,"Promoter",11,78436258,78574655,138398,2,"79731","ENST00000695356.1",0,"ENSG00000137513","NARS2","asparaginyl-tRNA synthetase 2, mitochondrial","sense"
"chr5",177489390,177491559,2170,"-",0.659758102056361,0.0359225068220874,"3' UTR",5,177491072,177492572,1501,2,"9260","ENST00000504318.5",3182,"ENSG00000196923","PDLIM7","PDZ and LIM domain 7","sense"
"chr14",105209390,105213241,3852,"-",0.629853994817052,0.0359991539150324,"3' UTR",14,105210078,105213428,3351,2,"2972","ENST00000546997.1",4038,"ENSG00000185024","BRF1","BRF1 general transcription factor IIIB subunit","sense"
"chr22",23893553,23899627,6075,"-",0.63527498635282,0.0361874401603455,"Promoter",22,23894426,23898930,4505,2,"284889","ENST00000406213.1",0,NA,"MIF-AS1","MIF antisense RNA 1","sense"
"chr9",137586402,137587748,1347,"-",0.77574799400869,0.0361874401603455,"Exon (ENST00000298585.3/116225, exon 3 of 6)",9,137587013,137589106,2094,2,"116225","ENST00000471957.1",2704,"ENSG00000165724","ZMYND19","zinc finger MYND-type containing 19","sense"
"chr5",176531400,176532473,1074,"-",0.775963680037773,0.0361874401603455,"5' UTR",5,176529488,176530610,1123,2,"22838","ENST00000508478.1",-1863,"ENSG00000146083","RNF44","ring finger protein 44","sense"
"chr22",20712779,20713477,699,"-",0.779122065742064,0.0361874401603455,"Promoter",22,20710752,20712993,2242,2,"5297","ENST00000482030.5",0,"ENSG00000241973","PI4KA","phosphatidylinositol 4-kinase alpha","sense"
"chr8",144503087,144505915,2829,"-",0.775129413665619,0.036367618975489,"Promoter",8,144498913,144505444,6532,2,"101928953","ENST00000527086.1",0,NA,"LOC101928953","uncharacterized LOC101928953","sense"
"chr19",4360025,4364447,4423,"-",0.530986063610757,0.0366289038260105,"3' UTR",19,4354949,4360079,5131,1,"84954","ENST00000594162.1",9498,"ENSG00000008382","MPND","MPN domain containing","antisense"
"chrX",40081985,40084572,2588,"-",0.73285851661011,0.0366432692560413,"Intron (ENST00000397354.7/54880, intron 1 of 14)",23,40071906,40077969,6064,2,"54880","ENST00000490976.5",-6603,"ENSG00000183337","BCOR","BCL6 corepressor","sense"
"chr18",36828389,36828987,599,"-",0.779228912166249,0.0366935975244286,"Promoter",18,36782985,36828804,45820,2,"25941","ENST00000587129.5",0,"ENSG00000134779","TPGS2","tubulin polyglutamylase complex subunit 2","sense"
"chr12",120198281,120199477,1197,"-",0.544245429071769,0.0366935975244286,"3' UTR",12,120196702,120197808,1107,2,"6175","ENST00000552292.5",-1669,"ENSG00000089157","RPLP0","ribosomal protein lateral stalk subunit P0","sense"
"chr7",100826757,100827177,421,"-",0.777513406799666,0.0367853606336471,"Promoter",7,100802565,100827115,24551,2,"2050","ENST00000360620.7",0,"ENSG00000196411","EPHB4","EPH receptor B4","sense"
"chr1",205438945,205440990,2046,"-",0.764360632265509,0.0368713041811622,"3' UTR",1,205448302,205448398,97,2,"442891","ENST00000362189.3",9453,"ENSG00000199059","MIR135B","microRNA 135b","sense"
"chr17",58325221,58332509,7289,"-",0.481096034393792,0.0368713041811622,"Promoter",17,58325450,58353286,27837,1,"100506779","ENST00000579527.5",0,"ENSG00000265148","TSPOAP1-AS1","TSPOAP1, SUPT4H1 and RNF43 antisense RNA 1","antisense"
"chr4",3511691,3513038,1348,"-",0.623418439222154,0.0368941392915733,"3' UTR",4,3512933,3532149,19217,2,"4043","ENST00000296325.9",20458,"ENSG00000163956","LRPAP1","LDL receptor related protein associated protein 1","sense"
"chr7",2064553,2065773,1221,"-",0.779382542450529,0.0369810552914443,"Intron (ENST00000402746.5/8379, intron 10 of 16)",7,1957629,2080013,122385,2,"8379","ENST00000438959.5",15460,"ENSG00000002822","MAD1L1","mitotic arrest deficient 1 like 1","sense"
"chr9",136454972,136456406,1435,"-",0.694267505539039,0.0371182113019452,"Promoter",9,136440120,136456127,16008,2,"9919","ENST00000689049.1",0,"ENSG00000148396","SEC16A","SEC16 homolog A, endoplasmic reticulum export factor","sense"
"chr3",25663864,25664893,1030,"-",0.758808122470538,0.0371182646897678,"Promoter",3,25597986,25664499,66514,2,"7155","ENST00000435706.6",0,"ENSG00000077097","TOP2B","DNA topoisomerase II beta","sense"
"chr11",67997408,67998557,1150,"-",0.777949627719565,0.0371690163099417,"3' UTR",11,67991818,67995980,4163,2,"81622","ENST00000525368.1",-2577,"ENSG00000110057","UNC93B1","unc-93B1 regulator of TLR signaling","sense"
"chr17",47837556,47840952,3397,"-",0.659514066288797,0.0372851185372448,"Promoter",17,47837720,47839595,1876,2,"90507","ENST00000584567.1",0,"ENSG00000141295","SCRN2","secernin 2","sense"
"chr1",21606209,21609146,2938,"-",0.742829900150656,0.0372851185372448,"Exon (ENST00000374763.6/5909, exon 13 of 23)",1,21596221,21620041,23821,2,"5909","ENST00000374763.6",13832,"ENSG00000076864","RAP1GAP","RAP1 GTPase activating protein","sense"
"chr2",218264240,218267594,3355,"-",0.618331691186194,0.0374286611357385,"Promoter",2,218264181,218265921,1741,2,"14","ENST00000494720.5",0,"ENSG00000127837","AAMP","angio associated migratory cell protein","sense"
"chr20",32626911,32627662,752,"-",0.768095364977714,0.0374492088661105,"Distal Intergenic",20,32650390,32657362,6973,2,"284805","ENST00000360785.6",30451,"ENSG00000198547","C20orf203","chromosome 20 open reading frame 203","sense"
"chr6",44264478,44265322,845,"-",0.745963349121458,0.0375200514416467,"Exon (ENST00000619360.6/4794, exon 1 of 6)",6,44258166,44265551,7386,2,"4794","ENST00000619360.6",1073,"ENSG00000146232","NFKBIE","NFKB inhibitor epsilon","sense"
"chr19",1609628,1612652,3025,"-",0.546828775727193,0.0375635272945259,"3' UTR",19,1611755,1615798,4044,2,"6929","ENST00000586164.1",6170,"ENSG00000071564","TCF3","transcription factor 3","sense"
"chr6",83033114,83033717,604,"-",0.64864737198769,0.0376400886566457,"Intron (ENST00000369747.8/90025, intron 5 of 9)",6,83017182,83057969,40788,2,"90025","ENST00000369746.2",24855,"ENSG00000118420","UBE3D","ubiquitin protein ligase E3D","sense"
"chr1",42928683,42931522,2840,"-",0.614082342202106,0.037641134913016,"Promoter",1,42926249,42929499,3251,2,"6513","ENST00000674545.1",0,"ENSG00000117394","SLC2A1","solute carrier family 2 member 1","sense"
"chr19",55098288,55099137,850,"-",0.675736377506798,0.0376578798737405,"Exon (ENST00000263433.8/54776, exon 5 of 22)",19,55096077,55097064,988,2,"54776","ENST00000586197.1",-2073,"ENSG00000125503","PPP1R12C","protein phosphatase 1 regulatory subunit 12C","sense"
"chr17",74769232,74773686,4455,"-",0.569067106477463,0.0377254692298715,"Promoter",17,74771625,74772469,845,2,"26151","ENST00000581762.1",0,"ENSG00000109065","NAT9","N-acetyltransferase 9","sense"
"chr16",70686443,70692907,6465,"-",0.581465264970745,0.0377534346993303,"3' UTR",16,70661204,70686053,24850,2,"92154","ENST00000338779.11",-6854,"ENSG00000132613","MTSS2","MTSS I-BAR domain containing 2","sense"
"chrX",119943389,119943687,299,"-",0.755128624719727,0.0379040920477569,"Promoter",23,119925070,119943604,18535,2,"79576","ENST00000652253.1",0,"ENSG00000101882","NKAP","NFKB activating protein","sense"
"chr7",149764407,149768008,3602,"-",0.655316750663833,0.0379368913168296,"3' UTR",7,149764182,149773219,9038,2,"168544","ENST00000484747.5",8812,"ENSG00000181444","ZNF467","zinc finger protein 467","sense"
"chr22",49780482,49781978,1497,"-",0.772352447641514,0.0380383593356978,"Intron (ENST00000438393.6/23774, intron 7 of 11)",22,49775261,49776115,855,2,"23774","ENST00000479985.1",-5863,"ENSG00000100425","BRD1","bromodomain containing 1","sense"
"chr7",1100179,1102545,2367,"-",0.770360052875339,0.0380875003006936,"Intron (ENST00000357429.10/84310, intron 2 of 4)",7,1088113,1093810,5698,1,"2852","ENST00000397088.4",14432,"ENSG00000164850","GPER1","G protein-coupled estrogen receptor 1","antisense"
"chr2",239943966,239948655,4690,"-",0.70431084856921,0.0380875003006936,"Intron (ENST00000419408.5/4705, intron 4 of 5)",2,239943015,239943094,80,2,"100616417","ENST00000583954.1",-5561,"ENSG00000264279","MIR4786","microRNA 4786","sense"
"chr16",4364340,4364843,504,"-",0.745889236815006,0.0381202459587431,"Promoter",16,4361650,4364571,2922,2,"79585","ENST00000573773.5",0,"ENSG00000262246","CORO7","coronin 7","sense"
"chr7",73443972,73444133,162,"-",0.772699902518056,0.0381869678096097,"Exon (ENST00000339594.9/9031, exon 17 of 20)",7,73433778,73436120,2343,1,"8326","ENST00000344575.5",10355,"ENSG00000188763","FZD9","frizzled class receptor 9","antisense"
"chr22",38291277,38291835,559,"-",0.630512600605762,0.0383264899417585,"3' UTR",22,38292909,38294459,1551,2,"1454","ENST00000495232.5",3182,"ENSG00000213923","CSNK1E","casein kinase 1 epsilon","sense"
"chr8",41692646,41700388,7743,"-",0.56180124307325,0.0383982076400363,"Promoter",8,41655375,41693929,38555,2,"286","ENST00000645531.1",0,"ENSG00000029534","ANK1","ankyrin 1","sense"
"chr1",36339285,36345832,6548,"-",0.480480224515249,0.0391155076852706,"3' UTR",1,36326297,36328363,2067,1,"79729","ENST00000672313.1",19535,"ENSG00000214193","SH3D21","SH3 domain containing 21","antisense"
"chr15",68209913,68212235,2323,"-",0.681308829846636,0.0392379574611005,"3' UTR",15,68208173,68213143,4971,2,"54982","ENST00000636674.1",3230,"ENSG00000128973","CLN6","CLN6 transmembrane ER protein","sense"
"chr11",889361,890571,1211,"-",0.77105569962446,0.0392379574611005,"Intron (ENST00000323578.13/66005, intron 8 of 12)",11,870122,884163,14042,2,"66005","ENST00000528521.1",-6408,"ENSG00000177830","CHID1","chitinase domain containing 1","sense"
"chr22",43180729,43180943,215,"-",0.769691039105045,0.0393208878412542,"Exon (ENST00000216129.7/23170, exon 3 of 14)",22,43174293,43175678,1386,2,"23170","ENST00000484118.1",-5265,"ENSG00000100304","TTLL12","tubulin tyrosine ligase like 12","sense"
"chr16",56361795,56363062,1268,"-",0.552085507059934,0.0394121503983959,"3' UTR",16,56362023,56364116,2094,2,"267","ENST00000568325.1",2321,"ENSG00000159461","AMFR","autocrine motility factor receptor","sense"
"chr17",81859200,81859372,173,"-",0.569021501552951,0.0394961268785647,"5' UTR",17,81843176,81859718,16543,2,"5034","ENST00000680719.1",518,"ENSG00000185624","P4HB","prolyl 4-hydroxylase subunit beta","sense"
"chr20",62063307,62064575,1269,"-",0.758610287099382,0.0394961268785647,"Promoter",20,62064019,62067570,3552,1,"105372705","ENST00000751840.1",0,"ENSG00000283078","LOC105372705","uncharacterized LOC105372705","antisense"
"chr10",11884565,11887953,3389,"-",0.51040689694872,0.0394961268785647,"Exon (ENST00000445498.5/219731, exon 2 of 6)",10,11887751,11894700,6950,2,"219731","ENST00000829133.1",10135,"ENSG00000225778","PROSER2-AS1","PROSER2 antisense RNA 1","sense"
"chr19",14162743,14165880,3138,"-",0.682624346483286,0.039547453207564,"Exon (ENST00000361434.8/22859, exon 5 of 23)",19,14159175,14161536,2362,2,"22859","ENST00000589616.1",-4344,"ENSG00000072071","ADGRL1","adhesion G protein-coupled receptor L1","sense"
"chr16",57472023,57473635,1613,"-",0.760719828819917,0.039547453207564,"3' UTR",16,57475514,57476310,797,2,"55715","ENST00000563483.1",4287,"ENSG00000125170","DOK4","docking protein 4","sense"
"chr11",64911884,64912401,518,"-",0.767353963772655,0.0395608902698249,"Exon (ENST00000418259.5/23130, exon 3 of 37)",11,64894546,64913395,18850,2,"23130","ENST00000418259.5",1511,"ENSG00000110046","ATG2A","autophagy related 2A","sense"
"chrX",154487446,154489094,1649,"-",0.672148262941649,0.0395608902698249,"5' UTR",23,154483717,154486615,2899,2,"8266","ENST00000369660.9",-2479,"ENSG00000102178","UBL4A","ubiquitin like 4A","sense"
"chr17",80203694,80205870,2177,"-",0.67135146883248,0.0395608902698249,"Promoter",17,80201589,80205476,3888,2,"6448","ENST00000573346.5",0,"ENSG00000181523","SGSH","N-sulfoglucosamine sulfohydrolase","sense"
"chr8",143497236,143499773,2538,"-",0.743477314798161,0.0395608902698249,"Intron (ENST00000262577.6/23144, intron 4 of 11)",8,143484497,143507840,23344,2,"23144","ENST00000528401.1",10604,"ENSG00000014164","ZC3H3","zinc finger CCCH-type containing 3","sense"
"chr19",55146671,55146921,251,"-",0.627519849399301,0.0396649271817598,"Promoter",19,55132865,55146942,14078,2,"7138","ENST00000585321.6",271,"ENSG00000105048","TNNT1","troponin T1, slow skeletal type","sense"
"chr1",30876546,30877171,626,"-",0.65266764973878,0.0397691149533418,"Exon (ENST00000339394.7/9672, exon 3 of 5)",1,30869467,30878740,9274,2,"9672","ENST00000336798.11",2194,"ENSG00000162512","SDC3","syndecan 3","sense"
"chr16",380817,381419,603,"-",0.753793741438307,0.0402157124605035,"Intron (ENST00000431232.7/58986, intron 1 of 12)",16,371864,381978,10115,2,"58986","ENST00000250930.7",1161,"ENSG00000129925","PGAP6","post-GPI attachment to proteins 6","sense"
"chr22",42514105,42514298,194,"-",0.767050890568616,0.0402239327574478,"Exon (ENST00000718430.1/27341, exon 6 of 8)",22,42519303,42530333,11031,1,"124900479","ENST00000729859.1",-5198,NA,"LOC124900479","uncharacterized LOC124900479","antisense"
"chr6",87700531,87702221,1691,"-",0.659273974831681,0.0402557566186781,"Promoter",6,87700510,87701525,1016,2,"55122","ENST00000420494.2",0,"ENSG00000135334","AKIRIN2","akirin 2","sense"
"chrX",153925836,153926968,1133,"-",0.744580314436685,0.0405849716937791,"Promoter",23,153907367,153926254,18888,2,"393","ENST00000393721.5",0,"ENSG00000089820","ARHGAP4","Rho GTPase activating protein 4","sense"
"chr19",49555981,49557257,1277,"-",0.740309632988115,0.0405849716937791,"3' UTR",19,49555718,49557295,1578,2,"51070","ENST00000596477.1",1314,"ENSG00000142546","NOSIP","nitric oxide synthase interacting protein","sense"
"chr7",100095400,100096732,1333,"-",0.562231239115615,0.0406247388445722,"Promoter",7,100093316,100095664,2349,2,"4176","ENST00000493352.1",0,"ENSG00000166508","MCM7","minichromosome maintenance complex component 7","sense"
"chr12",111359508,111363378,3871,"-",0.672517092365549,0.0408909110559329,"3' UTR",12,111361215,111363712,2498,2,"144717","ENST00000548163.1",4204,"ENSG00000198324","PHETA1","PH domain containing endocytic trafficking adaptor 1","sense"
