"seqnames","start","end","width","strand","Conc","Conc_siUAP56","Conc_siC","Fold","p.value","FDR"
"9",136352564,136355719,3156,"*",5.61300828092902,4.56418386160375,6.21388517881938,-1.06994648841383,0.00151047241842275,0.0340367905770714
"5",21366727,21367685,959,"*",5.67160418404941,6.25660726316615,4.67148244201416,1.05561819118213,0.00151451724898821,0.0340479109034037
"2",190349170,190350139,970,"*",6.30139877591806,6.81978532125572,5.48446608977105,0.983346720605977,0.00151583999584261,0.0340479109034037
"1",119739226,119744479,5254,"*",7.51014572410146,6.90585590979756,7.93475064379727,-0.847196582744786,0.00152140359143401,0.0340823047029821
"8",127740390,127741727,1338,"*",6.92444560676146,6.20293958704713,7.40319585075385,-0.93152307921816,0.00152225024226332,0.0340823047029821
"8",55933955,55934241,287,"*",7.02503890399173,7.47108792320611,6.3759789133564,0.880927274634742,0.00153591751987823,0.03433328587235
"X",148275454,148278991,3538,"*",7.50024676773085,7.96847747351912,6.80262586641277,0.914280652420065,0.00154424123374684,0.0344642081097079
"7",102425077,102426170,1094,"*",6.58421257163756,5.75404081660988,7.10781238715561,-0.990589115430131,0.00154732343849365,0.034477919871124
"9",4818631,4818819,189,"*",6.44920409301054,6.97756597267596,5.60678957428908,0.9947044478265,0.00155552701737088,0.0345615199838591
"6",63737763,63738543,781,"*",6.18676542162959,6.72808644892215,5.31028732615575,1.00954640742486,0.00155733735381732,0.0345615199838591
"17",16423461,16423813,353,"*",4.49433567810094,3.06070971963088,5.19903124054332,-1.11811037865347,0.00155987538420996,0.0345615199838591
"9",131521815,131524048,2234,"*",6.10279742743378,5.22973033399966,6.64283969814683,-1.00913505746557,0.00156372640400392,0.0345615199838591
"16",89556915,89557730,816,"*",5.56053092964332,4.46933125286628,6.1746556575253,-1.07858240727251,0.00156470249711678,0.0345615199838591
"20",25225209,25226583,1375,"*",5.02854512723733,3.79357238390934,5.6840338669331,-1.10318319466682,0.00156591812681861,0.0345615199838591
"19",55654199,55654881,683,"*",7.14775079972555,6.34695359239678,7.65969251764345,-0.97471216105877,0.00157805851306466,0.0347745354669186
"16",30703300,30703811,512,"*",5.58581434683791,6.1774307800316,4.56566640990246,1.05771977170004,0.0015914229323158,0.0349448616144368
"9",129866842,129868992,2151,"*",7.19392269487667,6.50808172212893,7.65687192462354,-0.906563924173008,0.00159214382059756,0.0349448616144368
"2",59071188,59072736,1549,"*",6.19131745605197,6.76464282015362,5.22567603994433,1.04171592688676,0.00159543583447558,0.0349448616144368
"4",1249657,1251402,1746,"*",5.11471197628004,3.84861098333431,5.778482903403,-1.10488693072864,0.00159978034837053,0.0349448616144368
"5",62657388,62660059,2672,"*",7.25573423392603,7.77724439741383,6.43088948624853,0.984656095094062,0.00160121876073751,0.0349448616144368
"2",236126490,236131391,4902,"*",6.32987497826214,5.45166352489459,6.87184423646548,-1.01012183586088,0.00160204518937471,0.0349448616144368
"21",29420336,29420757,422,"*",6.58927842231001,7.09240342265254,5.8101526856969,0.961467648940419,0.00160595674270641,0.0349448616144368
"16",1976708,1978732,2025,"*",5.71417683666631,4.7299236920289,6.29385195811407,-1.04796579736763,0.0016099789962223,0.0349448616144368
"11",74885588,74886681,1094,"*",5.73831418951201,6.31436434187234,4.76472558093732,1.04336405295531,0.00161066015457588,0.0349448616144368
"16",85170227,85172314,2088,"*",6.13848511968228,5.25255883713672,6.68332658833839,-1.0130651807433,0.00161080029201183,0.0349448616144368
"1",36014198,36014693,496,"*",7.80652102437818,8.25613447357714,7.14981673884903,0.884575415513351,0.00161942717834977,0.035028266607853
"2",76234405,76235247,843,"*",6.24184266290343,6.7677027697086,5.40587792623727,0.989471139151623,0.00161965931062007,0.035028266607853
"X",154448487,154450647,2161,"*",6.24542084467723,5.34274776353168,6.79642516407665,-1.01941722154471,0.00162332376720033,0.0350532555665469
"14",73105857,73106287,431,"*",7.26020796461225,6.54563045640202,7.73593251184648,-0.924218890992148,0.00162954384404266,0.0351332670449383
"16",29798589,29800049,1461,"*",6.2809020466904,5.46952953978777,6.79707912602113,-0.978432350761044,0.0016347343079228,0.0351908675130808
"12",52076790,52077351,562,"*",5.14706704155529,3.85453127886139,5.81769633607558,-1.10535517670754,0.00163833108141617,0.0352140362130235
"3",172041318,172041887,570,"*",4.46346557268632,2.9860590668584,5.17792314285039,-1.11366564062491,0.00164108755505216,0.0352191002022022
"9",136835243,136837984,2742,"*",7.05072163038114,6.34180270560305,7.52395951246597,-0.920647227649456,0.00164384054845271,0.0352240740834859
"13",50231508,50231676,169,"*",4.55193879645035,3.07091628335929,5.26718658906757,-1.11311119370783,0.00165009278905091,0.0353038994729407
"22",50440825,50442148,1324,"*",5.93429727111003,4.9697875949163,6.50723296206829,-1.04020274863585,0.00165666166708483,0.0353444451222656
"8",143719361,143721324,1964,"*",4.43362107852808,3.04007738041808,5.12905488095564,-1.11038444163165,0.00165802193990885,0.0353444451222656
"22",23180957,23182300,1344,"*",8.26117203387855,7.41956161613825,8.78922286109077,-0.990720458336783,0.00166132723963387,0.0353444451222656
"7",128794384,128794749,366,"*",5.35444639333238,4.20860988318819,5.98491936230378,-1.08475918940176,0.00166210725397813,0.0353444451222656
"15",75206280,75208582,2303,"*",7.32696458247101,6.61172373444474,7.8029797164944,-0.923672952232503,0.00166976725375795,0.0354533712800187
"15",65808885,65811641,2757,"*",6.96569304378656,7.42750345649552,6.28237394416036,0.90159336375291,0.00167952736873941,0.0355698395771518
"19",8023165,8023921,757,"*",5.47603489078322,6.08864094961672,4.38977655039369,1.07089272812893,0.00168034457955194,0.0355698395771518
"12",46737980,46742962,4983,"*",8.80380277694244,9.28731215859026,8.07130133660513,0.932155869862588,0.00168598646605711,0.0356352752152554
"2",27963367,27963512,146,"*",4.99960755348487,5.63953261286914,3.82091542551611,1.08751483148377,0.00168931871541179,0.0356517700498764
"11",108057990,108058438,449,"*",6.88316048071312,7.32948519461995,6.23351134909588,0.878169721134886,0.0016920450269067,0.0356554465624637
"10",5005194,5006254,1061,"*",5.02094852182679,5.66722433539236,3.81962865154311,1.09021907679093,0.00170430326641711,0.0358596700830022
"1",156733366,156733561,196,"*",5.73163638031012,4.57461266265507,6.36535892979848,-1.08431781732044,0.00171242537450683,0.0359763833191503
"12",111406389,111407713,1325,"*",4.69543945980656,3.40137374596421,5.36646087226837,-1.10091130488518,0.00171634296552665,0.0360045459029623
"1",15730537,15735920,5384,"*",7.87455451495235,7.20473830746401,8.33021786931614,-0.892245773203338,0.0017212386374617,0.0360531109504909
"1",151025799,151027016,1218,"*",6.71837543299654,7.17008431156766,6.05714942720792,0.884990278023628,0.00172617614380698,0.0360670635929829
"16",85648542,85649177,636,"*",4.41241716466126,3.02964949479624,5.10530636581106,-1.10540156463832,0.00173239559123365,0.0360670635929829
"1",117483473,117483752,280,"*",7.10929878062103,7.59751659528833,6.36579980779231,0.938137228127316,0.00173337637713649,0.0360670635929829
"22",24166640,24167292,653,"*",5.39047556162396,4.33005620621485,5.99502833966506,-1.06345512010778,0.00173472225266413,0.0360670635929829
"13",92545192,92546899,1708,"*",8.15713077759504,8.63732782510115,7.43229477813473,0.926651999445065,0.00173481259283405,0.0360670635929829
"3",41239155,41240404,1250,"*",4.73137515067875,3.49686706182371,5.38673853778303,-1.09249417927595,0.00174705949244197,0.0362677090176921
"18",13761324,13764208,2885,"*",5.84153193443971,4.9107632550678,6.40265883679674,-1.0246665603639,0.00175092410377456,0.0362940069047988
"1",180721997,180722391,395,"*",6.9281907010444,6.28647594098998,7.37078851997496,-0.872176501538381,0.00175447758497666,0.0362999880119599
"22",29616562,29617121,560,"*",6.42468740448994,6.90543619305153,5.69857860257561,0.926748719483014,0.00175650165955212,0.0362999880119599
"7",143381565,143392161,10597,"*",8.75864496981113,7.96329576161307,9.26838774239716,-0.96524028704348,0.00175900736411831,0.0362999880119599
"7",44211212,44214209,2998,"*",7.02142808210944,6.31703164573243,7.49266842960805,-0.914941233256487,0.00177072963510541,0.0364879996048048
"1",41015901,41016492,592,"*",4.216409898199,2.73700953108985,4.93130349438138,-1.10462539919419,0.00178510121463567,0.0367156322777117
"X",134842697,134843753,1057,"*",5.60088158168092,6.18461925183601,4.60454984651388,1.04342578333342,0.0017870324206459,0.0367156322777117
"12",39701325,39704799,3475,"*",6.84187758273123,7.33511550156459,6.086519941293,0.943455876309164,0.00180049431904409,0.0369378944660279
"4",23138703,23138915,213,"*",8.02934777994694,8.50763185171978,7.30891236262945,0.922403377161077,0.00180685013488684,0.0369588380133793
"19",47270018,47272143,2126,"*",7.3056216631865,6.59749192289549,7.77851162075059,-0.916215204970544,0.00180703959777052,0.0369588380133793
"19",11071126,11071734,609,"*",6.44238335148491,6.96940514002639,5.60342867736657,0.985207715465908,0.00181022992287234,0.0369588380133793
"12",83381914,83382658,745,"*",4.24107176277204,4.98176816566671,2.63730911338178,1.10137238118601,0.00181209677468791,0.0369588380133793
"20",63934271,63935916,1646,"*",6.52372447211437,5.64567222035203,7.06563423766063,-1.00319311835896,0.00181567233232592,0.0369777815669468
"18",62871833,62872938,1106,"*",6.40757789068961,6.90122584060266,5.6512455067222,0.943084028842125,0.0018215024417323,0.0370425190879796
"15",95101715,95102561,847,"*",6.62976849104918,7.08656212564835,5.95748322748661,0.891038880707079,0.00182923463038208,0.0371456933445757
"4",80670019,80675144,5126,"*",7.47232516163262,7.95786076042954,6.73510573510758,0.9319254837826,0.00183832822595229,0.0372761736498976
"21",36407689,36407997,309,"*",6.76483790805522,7.21922479213141,6.09780271378209,0.887349072690971,0.00184606922553562,0.0373165993368807
"15",41231254,41231455,202,"*",6.49944665241393,5.58016624873337,7.05646680904339,-1.01782623982955,0.00184916267712864,0.0373165993368807
"1",12021651,12022402,752,"*",6.81713315698338,5.96691730338935,7.34850040692307,-0.990229725481927,0.00185029384618492,0.0373165993368807
"16",89904114,89905084,971,"*",5.3128003082658,4.19933540438584,5.93368444320994,-1.06985068703934,0.0018520923216618,0.0373165993368807
"16",30971435,30971678,244,"*",5.94535602259743,4.9697875949163,6.52208185034626,-1.03625754035279,0.0018536768978452,0.0373165993368807
"5",176656737,176659423,2687,"*",6.03153829559838,5.18531092811416,6.56137184200339,-0.987512636843904,0.00186064572996964,0.0373761006374738
"7",99628671,99630650,1980,"*",6.17010859836156,5.2706105891691,6.71995198844226,-1.00988096948046,0.00186451071834908,0.0373761006374738
"11",58813985,58814588,604,"*",6.1726934953487,6.75422572652527,5.18293563727268,1.03891908827991,0.0018646583740834,0.0373761006374738
"9",21695192,21696245,1054,"*",5.86789248306909,4.9220833514198,6.43432938210335,-1.02607605118907,0.00187192683883682,0.0374680370564315
"12",109596437,109597062,626,"*",4.9975582096654,3.78119311541538,5.64798671006517,-1.08470871148247,0.00187565368578642,0.037488923668272
"3",84401303,84401771,469,"*",5.15073923305968,5.7723207440669,4.03495152467353,1.06799332403205,0.001879435348613,0.0374918200302623
"11",207688,210005,2318,"*",6.07908312665766,5.04758351797632,6.67439449367598,-1.05091749428594,0.00188116568901395,0.0374918200302623
"1",201699559,201701047,1489,"*",4.92567918159507,5.57732515014432,3.70486499706078,1.08399772889791,0.00188613423229332,0.0374954468161352
"9",37273251,37273523,273,"*",7.04179501470938,7.49867448704122,6.36932198986826,0.890529489833702,0.0018867152753377,0.0374954468161352
"19",42285095,42288173,3079,"*",6.94445636108246,6.1537084319167,7.45233283838677,-0.961190144117451,0.00188995467122484,0.0375064726018213
"22",20026126,20026306,181,"*",7.55363569178682,8.00723676389568,6.88830864326022,0.885063028332722,0.00189457013676469,0.0375263474741133
"5",27254666,27255226,561,"*",7.18410704302743,7.65013247951049,6.49142177578909,0.90366023957145,0.00189632820247112,0.0375263474741133
"10",79312482,79316270,3789,"*",7.77617375100147,6.99030572961466,8.28206175079793,-0.957397302635054,0.00190451351343521,0.0376350188065111
"22",21696321,21697778,1458,"*",8.24573373896892,7.50516532693326,8.73270188092955,-0.932205718237555,0.00191332772787221,0.0377457190218371
"10",79353500,79355304,1805,"*",7.09700069271607,6.39214079842533,7.5684461600867,-0.912060729260414,0.00191743821650739,0.0377457190218371
"5",116121013,116122925,1913,"*",7.69832506856678,8.16500900823307,7.00416855598646,0.903829025820727,0.00192005679801842,0.0377457190218371
"19",38410438,38410703,266,"*",6.40162740295597,6.89383645052548,5.6487115235066,0.938195816191528,0.00192092235520193,0.0377457190218371
"17",1726494,1728585,2092,"*",5.91160545111456,4.9305155120633,6.49020911356197,-1.03541105305225,0.00192594705726361,0.0377913010351543
"17",45105706,45108797,3092,"*",7.27396001944054,6.61800690039984,7.72322443524403,-0.879144608008145,0.00193845508285439,0.03794357269694
"2",54628932,54630084,1153,"*",8.00543737971462,7.16756979493637,8.53203718764681,-0.981075551731971,0.00193915983896849,0.03794357269694
"7",75024801,75025381,581,"*",5.68146410979198,4.68343242549128,6.26576990806358,-1.03937359037905,0.00194185487640914,0.03794357269694
"11",6715084,6716707,1624,"*",5.35914028136163,5.97335150403259,4.26765850709612,1.06045776880013,0.0019522416019233,0.0380932505872493
"17",42562194,42566245,4052,"*",7.26953096880167,6.52683533808369,7.75740657617599,-0.933330646398023,0.00196501618249644,0.0382173633895387
"4",7030380,7031779,1400,"*",6.69671852881302,5.8960445601879,7.20861063329035,-0.964376271057655,0.00196630442950545,0.0382173633895387
"19",47209160,47210055,896,"*",7.76010175874947,6.92616112052909,8.28517354137655,-0.978785307143766,0.00196680869494512,0.0382173633895387
"11",563276,563936,661,"*",5.12258522793647,3.89589702601832,5.77583128448672,-1.08149211424386,0.00197953785259399,0.0383653384490558
"9",105566797,105569134,2338,"*",7.05866870106112,7.56162399052941,6.27995564874512,0.951306450218445,0.00198726635785684,0.0383653384490558
"1",150555452,150564049,8598,"*",8.88705670848016,8.05596644716238,9.4110157468643,-0.97606422411701,0.00199129572238548,0.0383653384490558
"20",49887599,49891952,4354,"*",6.39528947791961,5.53053797807555,6.93219681073125,-0.992407462488976,0.00199515779787083,0.0383653384490558
"15",67093657,67094922,1266,"*",4.88613172757122,3.68343242549128,5.53279058917928,-1.0776010657225,0.00199616191099049,0.0383653384490558
"14",102029572,102029958,387,"*",4.97693011610979,3.78739602740073,5.61991402539468,-1.07595052878272,0.00199721520366529,0.0383653384490558
"11",14778788,14779504,717,"*",8.02377940377815,8.5456090105,7.19812209264536,0.973422229328941,0.00199799500753605,0.0383653384490558
"5",90970629,90975694,5066,"*",8.74804993505383,9.21572423731596,8.05167663164343,0.903165022000852,0.00200049015875599,0.0383653384490558
"17",45142154,45142847,694,"*",7.81968803637779,8.24411413670226,7.21576302718682,0.838514171894182,0.00200103912375288,0.0383653384490558
"1",1062787,1063356,570,"*",4.46825805997459,2.91868084069294,5.19804124462917,-1.09113645448761,0.00200188474191981,0.0383653384490558
"7",27485049,27485526,478,"*",6.70601218528577,7.16300678605247,6.03328727282697,0.887892038352885,0.00202014549327923,0.0385892961343228
"10",92916257,92917158,902,"*",7.46090341411679,7.88991537033731,6.84757923927182,0.845432311905494,0.00202346567851372,0.0385892961343228
"13",113548297,113549682,1386,"*",5.71666824911013,4.7363505030305,6.29500987193906,-1.03147872480173,0.00202908739354603,0.0385892961343228
"17",28748529,28750249,1721,"*",6.22414062491878,5.35762911319733,6.76171355139485,-0.992142454727946,0.00202933987795837,0.0385892961343228
"14",24430352,24432482,2131,"*",7.11249566352805,6.31573875810243,7.62280773439041,-0.960464680679382,0.00203016260401607,0.0385892961343228
"11",4091328,4092589,1262,"*",5.93935610192143,4.99171851055396,6.50643344678116,-1.02150800377922,0.00203286436356965,0.0385892961343228
"1",244493216,244494416,1201,"*",6.72377219368471,7.28758569265365,5.78542030391058,1.01697469555727,0.00203290544376649,0.0385892961343228
"1",244499598,244501155,1558,"*",6.59937617458112,7.16932426154412,5.64350403447313,1.0223643529712,0.00204554220503836,0.0387764859519551
"16",2169816,2172557,2742,"*",5.9935204725777,5.0530071292821,6.55809624190477,-1.01852817605078,0.00205324927480923,0.0388698450113276
"8",66694316,66694756,441,"*",6.82967544132428,7.27295191694555,6.18652062444372,0.866744435623421,0.00206275137724462,0.038911516782775
"1",211433743,211434966,1224,"*",7.75910382988088,7.14619469737607,8.18791422312092,-0.844826271442561,0.00206361013937802,0.038911516782775
"12",76837167,76837484,318,"*",4.55758602371669,2.92993922303849,5.3029389981491,-1.08437175864694,0.00206605976947998,0.038911516782775
"3",109522960,109528078,5119,"*",6.86922632554526,7.3785636005878,6.07487861118243,0.957414545613444,0.00206659118551421,0.038911516782775
"5",133103876,133104456,581,"*",5.24006261099915,4.12680318391695,5.86088498528324,-1.06086293007637,0.00207353935693754,0.0389565004369559
"1",1400614,1401809,1196,"*",6.16773334104283,5.3321792343441,6.69343364431598,-0.97737850127011,0.00207701534917854,0.0389565004369559
"6",16295038,16295446,409,"*",5.99815402013317,5.13680397453412,6.53377182894376,-0.988205031404284,0.00208005974756752,0.0389565004369559
"3",20107399,20108105,707,"*",6.68140825888865,7.12675741836736,6.03384223678465,0.869313723759726,0.00208013380044156,0.0389565004369559
"2",190227135,190228392,1258,"*",6.34810967588692,6.89772008255345,5.44924771402628,1.0017000347612,0.00208733396037691,0.0390196591423543
"3",127639242,127639487,246,"*",5.88856484906298,4.94474579743665,6.45430344527671,-1.01822899880704,0.00208959049730167,0.0390196591423543
"19",36104537,36105032,496,"*",4.48910388991862,3.1316869550005,5.17591325858481,-1.08559044177657,0.00209388250858006,0.0390196591423543
"17",59843747,59844658,912,"*",8.1590245374004,7.4498601106559,8.63237059702068,-0.909800237087599,0.00209600248029603,0.0390196591423543
"1",156134111,156137803,3693,"*",8.53553566952823,7.78550030005761,9.02652778535813,-0.933228907661016,0.00209747076200043,0.0390196591423543
"4",123022065,123022823,759,"*",6.33378981118077,6.85788169730858,5.50235966187186,0.97389263287577,0.00210239303801442,0.0390592195932173
"1",181038946,181039735,790,"*",5.52320145086043,6.1036323236077,4.53671155027726,1.02900610122641,0.00210960659404875,0.0390970143182129
"1",174856131,174856856,726,"*",6.48218948932923,6.97410135734869,5.72997779711439,0.934322221640731,0.00211002424994149,0.0390970143182129
"4",109582628,109582909,282,"*",6.3278591105696,6.82914424535441,5.55319849138448,0.946098252115026,0.0021209576813556,0.0392475493592305
"4",26710061,26711156,1096,"*",6.59895319917523,7.14693875568276,5.70451647062121,0.998708627664077,0.00213431412778292,0.0394190760796676
"17",81899980,81900181,202,"*",5.94548390920465,5.11477450142709,6.46929403642743,-0.972123919388214,0.00213797079750957,0.0394190760796676
"11",558000,559463,1464,"*",4.20729307816435,2.69667564727218,4.92891860966228,-1.08471118983686,0.0021393613806113,0.0394190760796676
"9",131464793,131465043,251,"*",5.96663947300273,5.09689151350174,6.50543342919238,-0.989824823803005,0.00214151304448269,0.0394190760796676
"11",57753785,57755764,1980,"*",7.08010175641399,7.5158271299136,6.45285168017098,0.854226215260674,0.00214675239243808,0.0394635232562531
"11",119113883,119114262,380,"*",4.69801162023486,3.48927670457241,5.34634099366023,-1.07057295472086,0.00215181370353063,0.0394920930043056
"X",46492484,46492882,399,"*",4.77172733190418,5.43656425303702,3.50155744057184,1.07691301554758,0.00215395997919124,0.0394920930043056
"14",23638847,23639896,1050,"*",5.83207404193791,4.8183281572908,6.42158955308408,-1.03617687073774,0.0021633767877862,0.039542442273851
"22",40186493,40186686,194,"*",6.61055884048093,7.06533301858771,5.94268068487523,0.881604688346372,0.0021640109430046,0.039542442273851
"7",156908168,156908697,530,"*",4.45187844691757,5.14215170996166,3.0800860611913,1.08218356014659,0.00216519707533433,0.039542442273851
"13",51711463,51712286,824,"*",6.79637058015293,7.26012865104297,6.10873456197009,0.89513609909659,0.00217779262749586,0.0396661911579383
"14",73252702,73253724,1023,"*",4.30054315897585,2.72280287881407,5.03605996028647,-1.08032359194291,0.00218102803029217,0.0396661911579383
"11",36547142,36550093,2952,"*",9.29838494845447,9.83309016178862,8.43943544215108,0.982669406643771,0.00218262972004364,0.0396661911579383
"12",49272325,49273233,909,"*",7.02825701027062,6.32782068479102,7.49774078571972,-0.904140913184867,0.00218472186560359,0.0396661911579383
"12",56506187,56507015,829,"*",5.61788413313496,6.19656094067356,4.63657854718789,1.02514358032993,0.00218972519623462,0.0396661911579383
"11",31744937,31745421,485,"*",5.42345294134355,6.02086880663743,4.38543457142944,1.03966401939447,0.00219243790558702,0.0396661911579383
"16",4694931,4696118,1188,"*",4.9584282756636,3.81863950703342,5.58713094080162,-1.06010123851689,0.00219385090621048,0.0396661911579383
"3",185602717,185603103,387,"*",7.0556954253548,7.47516970894439,6.46181821108016,0.827030115052149,0.00219894719895137,0.0396661911579383
"X",75234319,75235093,775,"*",5.84236689589028,6.42357750474665,4.85356438102128,1.02714155576744,0.00220005441781696,0.0396661911579383
"9",129493539,129495354,1816,"*",6.26202437099565,5.32109326081572,6.82674729430329,-1.0140580050629,0.00220504047026874,0.0396661911579383
"1",109250188,109253164,2977,"*",6.35440118620423,5.48487809248619,6.89311042811751,-0.98832616599719,0.00220660674261127,0.0396661911579383
"2",62421975,62423080,1106,"*",6.54841853233296,7.08304357515953,5.68967964754761,0.982805683690278,0.00220810739939497,0.0396661911579383
"16",85621282,85630169,8888,"*",7.63668474821539,6.95249884835957,8.09888691295812,-0.892793899243298,0.00220888245085363,0.0396661911579383
"4",10416874,10417412,539,"*",4.22211962835622,2.74977209094127,4.93546757970774,-1.08117643476826,0.00222069634515567,0.0398271484443772
"5",659700,660894,1195,"*",4.19971872533438,2.76242273823847,4.90524661284081,-1.08087704958546,0.00222522825625124,0.0398572614975462
"8",22614106,22614283,178,"*",4.52220722234619,3.19933540438584,5.20051496180142,-1.07677112418583,0.00224719742264743,0.0401109989057432
"11",820315,821815,1501,"*",5.01802461792579,3.79972241134724,5.6689837858733,-1.06891598880264,0.00224788653671655,0.0401109989057432
"7",76421923,76423101,1179,"*",7.42707780278829,7.84989593580661,6.82642700587212,0.832497529238448,0.00224800745424071,0.0401109989057432
"1",26742703,26742953,251,"*",6.82267340652942,7.25654981067382,6.19927863341015,0.849439284772113,0.00225939366552891,0.0402305866827586
"14",45004965,45005518,554,"*",5.92885599886115,6.4770538162053,5.03384223678465,0.995108498695624,0.00226071012442201,0.0402305866827586
"11",64205919,64209707,3789,"*",7.35626888919337,6.69857630697332,7.80634115033455,-0.874708151521632,0.00226388636043695,0.0402305866827586
"2",175669391,175670909,1519,"*",6.57079094481123,7.07849445187766,5.78046842419706,0.950811232141915,0.0022678828551662,0.0402305866827586
"12",11293852,11295660,1809,"*",5.03266679624634,5.69604401787057,3.76806492157964,1.07146756437857,0.00227161402409211,0.0402305866827586
"20",3223372,3223773,402,"*",4.89797514847638,3.72346812318965,5.53671155027726,-1.06208103356255,0.0022719871800656,0.0402305866827586
"19",38708247,38711247,3001,"*",6.12979491160674,5.32580075434664,6.64302158335245,-0.957737247207859,0.00228524556920513,0.0403009559838906
"11",58825537,58825787,251,"*",4.74086277609533,5.39794904193018,3.49995165848695,1.06861130871947,0.00228558133217006,0.0403009559838906
"4",74238376,74239288,913,"*",7.95900510026867,8.46895026091067,7.16315567044458,0.952439252927569,0.0022882555741171,0.0403009559838906
"19",54130605,54131688,1084,"*",6.10479358443728,5.2365469883679,6.64302158335245,-0.985713888924688,0.00229100306142852,0.0403009559838906
"2",131263772,131264112,341,"*",5.35239024332748,4.24558604654886,5.97126651399292,-1.05162123077636,0.0022922828880376,0.0403009559838906
"2",218400280,218403396,3117,"*",6.48271134846609,5.59456914849153,7.0283739103773,-0.993289857721643,0.00229326891469423,0.0403009559838906
"21",43759080,43759969,890,"*",7.15300113586722,6.29039990432739,7.68909376888282,-0.982646366013434,0.00230193892194134,0.0403956651338725
"8",125093791,125094099,309,"*",5.38721859489855,4.39774066796055,5.96865661497491,-1.02315707487739,0.00230942683826931,0.0403956651338725
"19",2190203,2191256,1054,"*",5.15454652948461,4.04526319373982,5.77417154438513,-1.05114420383177,0.0023101165900904,0.0403956651338725
"6",43776573,43786071,9499,"*",9.47869094084352,8.5816889000476,10.0276192546248,-0.993977979979902,0.00231286696954789,0.0403956651338725
"7",32839146,32842941,3796,"*",8.74311316384098,9.24070257128221,7.97736299956726,0.9366240725391,0.00231311517479765,0.0403956651338725
"6",135458930,135459824,895,"*",5.93565730174286,6.52982923902115,4.90767091884369,1.03320780803892,0.0023236714791422,0.0405293560987461
"11",3385714,3387056,1343,"*",6.59739856314427,5.76036131846954,7.12367575653217,-0.971965485717819,0.00233234498147475,0.0405888386717372
"17",42833472,42833675,204,"*",5.64576912555277,4.68010253776441,6.21910315192925,-1.01734752155931,0.00233352782554922,0.0405888386717372
"16",84638,85765,1128,"*",5.55056038185918,4.50025918010375,6.15190762187994,-1.03899913547178,0.00233579745845513,0.0405888386717372
"1",246724416,246724620,205,"*",4.75365468306041,5.43377674665815,3.42349669541828,1.07201987915683,0.00234703183076902,0.040733393425682
"2",27035423,27042602,7180,"*",7.5429005313483,6.94287727123394,7.96540985868039,-0.831109409815089,0.0023599740865145,0.0408446829153178
"14",74735596,74736237,642,"*",7.19452268799227,6.48688318556037,7.66719637826856,-0.905134326468393,0.00236029499264415,0.0408446829153178
"11",66242705,66244709,2005,"*",6.31825345522794,5.50798519633222,6.83399031751598,-0.959346927299321,0.00236502101802394,0.0408446829153178
"12",1607050,1607792,743,"*",4.60852252118532,5.29152189368078,3.26671451662005,1.07209073349617,0.00236647052098324,0.0408446829153178
"6",126282321,126283567,1247,"*",5.12987630849883,5.75975697068499,3.98606689684456,1.05368777493483,0.00237050296165883,0.0408446829153178
"15",90905285,90907511,2227,"*",6.329868920649,5.50986205187182,6.849471967851,-0.963586923986112,0.00237098545875905,0.0408446829153178
"16",3137212,3137694,483,"*",4.89574875126791,3.7299236920289,5.53200511656785,-1.05634551582553,0.00240074854493169,0.0412880130931275
"21",46529339,46529518,180,"*",6.47722880076966,6.94684492539611,5.77649464625341,0.898918962805541,0.00240484572897921,0.0412880130931275
"3",112773087,112773962,876,"*",7.72147075699653,8.14508905568739,7.11919201326146,0.831678023988433,0.0024055860466542,0.0412880130931275
"12",122975571,122980376,4806,"*",7.57585260292234,6.95822056903034,8.00695156968793,-0.843837137782202,0.0024106028823845,0.0413233532144711
"15",36648915,36649106,192,"*",5.59781568984924,6.19060245190871,4.57408503476741,1.0291388813857,0.00241654402747322,0.0413744321174368
"9",129042345,129044185,1841,"*",7.81131497565782,8.22563759836808,7.22778116625515,0.816643513511374,0.00243170559659792,0.0414091220087446
"3",155960395,155960653,259,"*",5.0156404118621,5.64295735654393,3.88056279126014,1.04998133203842,0.00243191104019917,0.0414091220087446
"1",225132661,225134732,2072,"*",8.44893368434968,8.94636573420981,7.68356118812638,0.933978361447143,0.00243710661285993,0.0414091220087446
"2",130372732,130375362,2631,"*",7.03536981839346,6.40259215550735,7.47373346156434,-0.854788476386442,0.002440229050895,0.0414091220087446
"11",61865653,61866966,1314,"*",5.58690148735541,4.50779212536202,6.19729830161637,-1.04130150725422,0.00244440860870876,0.0414091220087446
"6",140647496,140650270,2775,"*",7.04115017397029,7.5069272283238,6.34901928499671,0.893288199203539,0.00244524257861411,0.0414091220087446
"X",48822908,48824942,2035,"*",6.84235442287016,6.04900767784367,7.35128601733499,-0.949481555124071,0.00244889690301613,0.0414091220087446
"4",143468236,143468831,596,"*",5.42749324530228,6.02481199598108,4.38977655039369,1.03123868502108,0.0024508015918076,0.0414091220087446
"3",15971764,15972716,953,"*",6.34788705151228,6.87057861046732,5.52003401829194,0.963907373800955,0.00245191735686767,0.0414091220087446
"11",76908349,76910088,1740,"*",8.20879186849847,8.69098358953336,7.47934676262633,0.914411326179793,0.00245661282138098,0.0414091220087446
"21",29618860,29619372,513,"*",4.22773084707216,4.93975767293155,2.76137849293907,1.0699757267632,0.00245859592862612,0.0414091220087446
