"seqnames","start","end","width","strand","Fold","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","orientation"
"chrX",101351942,101352152,211,"-",1.08265339945152,0.0339167026065498,"Intron (ENST00000695614.1/695, intron 18 of 18)",23,101353043,101353984,942,2,"695","ENST00000470069.1",2042,"ENSG00000010671","BTK","Bruton tyrosine kinase","sense"
"chr19",14752839,14752990,152,"-",0.889432637548711,0.0339167026065498,"Intron (ENST00000315576.8/30817, intron 14 of 20)",19,14743764,14772374,28611,2,"30817","ENST00000595208.5",19535,"ENSG00000127507","ADGRE2","adhesion G protein-coupled receptor E2","sense"
"chr7",139827360,139828247,888,"-",1.00221299909042,0.0339167026065498,"Intron (ENST00000425687.5/6916, intron 3 of 14)",7,139829247,140020291,191045,1,"6916","ENST00000422328.6",-1887,"ENSG00000059377","TBXAS1","thromboxane A synthase 1","antisense"
"chr5",130460696,130461044,349,"-",1.06701800012202,0.034067701905992,"Distal Intergenic",5,130337420,130379815,42396,1,"105379171","ENST00000810670.1",123624,NA,"LOC105379171","uncharacterized LOC105379171","antisense"
"chr11",85503961,85508155,4195,"-",0.999803223075474,0.034107019977352,"Intron (ENST00000706233.1/1740, intron 2 of 25)",11,85154257,85626818,472562,2,"1740","ENST00000706205.1",122857,"ENSG00000150672","DLG2","discs large MAGUK scaffold protein 2","sense"
"chr5",81643630,81643802,173,"-",1.05288257022665,0.034421653131651,"Intron (ENST00000320672.9/23635, intron 2 of 16)",5,81615486,81616585,1100,2,"23635","ENST00000507968.1",-27217,"ENSG00000145687","SSBP2","single stranded DNA binding protein 2","sense"
"chr11",85412859,85420298,7440,"-",0.967352234599643,0.0348569130175134,"Intron (ENST00000706233.1/1740, intron 2 of 25)",11,85154257,85626818,472562,2,"1740","ENST00000706205.1",213959,"ENSG00000150672","DLG2","discs large MAGUK scaffold protein 2","sense"
"chr1",147322060,147326419,4360,"-",0.93091084127861,0.0348569130175134,"Intron (ENST00000619867.4/100289211, intron 5 of 5)",1,147270995,147276247,5253,1,"9557","ENST00000469625.2",55424,"ENSG00000131778","CHD1L","chromodomain helicase DNA binding protein 1 like","antisense"
"chr2",159258513,159259186,674,"-",0.889630858666424,0.0348569130175134,"Intron (ENST00000358147.8/151525, intron 4 of 6)",2,159234377,159238515,4139,1,"105373716","ENST00000740796.1",24809,NA,"LOC105373716","uncharacterized LOC105373716","antisense"
"chr9",35006421,35007884,1464,"-",0.962428662898683,0.0348569130175134,"Distal Intergenic",9,35012963,35016076,3114,2,"105376025","ENST00000662507.1",9655,NA,"LOC105376025","uncharacterized LOC105376025","sense"
"chr9",123706232,123707345,1114,"-",0.867143964597217,0.0349258061565509,"Intron (ENST00000473039.5/57706, intron 4 of 17)",9,123450709,123676789,226081,2,"57706","ENST00000699491.1",-30556,"ENSG00000119522","DENND1A","DENN domain containing 1A","sense"
"chr16",2981208,2981462,255,"-",0.98406149713795,0.0349258061565509,"Exon (ENST00000717628.1/ENST00000717628.1, exon 3 of 3)",16,2972851,2980479,7629,2,"9088","ENST00000573944.5",-983,"ENSG00000127564","PKMYT1","protein kinase, membrane associated tyrosine/threonine 1","sense"
"chr20",36719982,36721493,1512,"-",0.917629104044062,0.0350144077674729,"Intron (ENST00000373803.6/57446, intron 2 of 16)",20,36652375,36721787,69413,2,"57446","ENST00000373773.7",1805,"ENSG00000101079","NDRG3","NDRG family member 3","sense"
"chr2",55171524,55172121,598,"-",0.992933170082402,0.0350355620695537,"Distal Intergenic",2,55058585,55137754,79170,2,"57142","ENST00000834479.1",-34367,"ENSG00000115310","RTN4","reticulon 4","sense"
"chr1",145768346,145768602,257,"-",0.893309970876121,0.0350355620695537,"Intron (ENST00000582693.5/27246, intron 4 of 8)",1,145746389,145773843,27455,2,"27246","ENST00000539368.2",5497,"ENSG00000265491","RNF115","ring finger protein 115","sense"
"chr4",84128884,84130334,1451,"-",0.974473185325486,0.0350512274647582,"Intron (ENST00000513489.5/101928978, intron 2 of 5)",4,84147733,84149288,1556,2,"101928978","ENST00000510016.1",20404,"ENSG00000250546","LINC02994","long intergenic non-protein coding RNA 2994","sense"
"chr1",184732000,184732173,174,"-",0.951450986397439,0.0356473238442623,"Intron (ENST00000318130.13/80267, intron 6 of 19)",1,184691354,184732991,41638,2,"80267","ENST00000687397.1",991,"ENSG00000116406","EDEM3","ER degradation enhancing alpha-mannosidase like protein 3","sense"
"chr1",65452943,65453838,896,"-",0.896063548144027,0.035697380443945,"Intron (ENST00000371059.7/3953, intron 2 of 19)",1,65420716,65436007,15292,1,"54741","ENST00000613538.1",33122,"ENSG00000213625","LEPROT","leptin receptor overlapping transcript","antisense"
"chr12",74427802,74428216,415,"-",0.906031551255026,0.035697380443945,"Intron (ENST00000716251.1/107987178, intron 2 of 6)",12,73940797,74402600,461804,2,"100507377","ENST00000653134.1",-25616,"ENSG00000251138","LINC02882","long intergenic non-protein coding RNA 2882","sense"
"chr10",45566388,45566537,150,"-",1.01865553418619,0.0359795627902194,"Intron (ENST00000319836.7/220972, intron 1 of 6)",10,45461387,45594491,133105,2,"220972","ENST00000453980.3",28103,"ENSG00000165406","MARCHF8","membrane associated ring-CH-type finger 8","sense"
"chr1",70996695,70997253,559,"-",0.884871967136856,0.0363254255819587,"Intron (ENST00000370931.7/5733, intron 2 of 4)",1,71047497,71067200,19704,1,"100132618","ENST00000450461.2",-50802,NA,"ZRANB2-AS1","ZRANB2 antisense RNA 1","antisense"
"chr12",111932962,111933791,830,"-",1.02724595618953,0.0365805719731521,"Intron (ENST00000550831.7/89894, intron 8 of 9)",12,111889233,111896539,7307,1,"8550","ENST00000547915.1",44558,"ENSG00000089022","MAPKAPK5","MAPK activated protein kinase 5","antisense"
"chr1",47085899,47088548,2650,"-",0.984863452955603,0.0365805719731521,"Intron (ENST00000334194.4/199974, intron 6 of 11)",1,47067231,47118318,51088,1,"199974","ENST00000334194.4",21317,"ENSG00000186160","CYP4Z1","cytochrome P450 family 4 subfamily Z member 1","antisense"
"chr3",61209501,61209962,462,"-",0.888165382346857,0.0368489557565453,"Intron (ENST00000492590.6/2272, intron 1 of 9)",3,60535810,61251384,715575,2,"2272","ENST00000490952.1",41883,"ENSG00000189283","FHIT","fragile histidine triad diadenosine triphosphatase","sense"
"chr17",76294196,76296769,2574,"-",0.811742537970595,0.0368489557565453,"Intron (ENST00000636395.1/84074, intron 3 of 18)",17,76274051,76291252,17202,2,"84074","ENST00000447564.2",-5517,"ENSG00000129646","QRICH2","glutamine rich 2","sense"
"chr6",3990057,3990734,678,"-",0.972537523908496,0.0372201602849701,"Intron (ENST00000845058.1/ENST00000845058.1, intron 1 of 2)",6,4002485,4018711,16227,2,"124901245","ENST00000845069.1",28654,NA,"LOC124901245","uncharacterized LOC124901245","sense"
"chr12",103794147,103794436,290,"-",0.931438525680577,0.0375592922222747,"Intron (ENST00000392876.8/51559, intron 6 of 13)",12,103778000,103793472,15473,2,"51559","ENST00000415849.1",-964,"ENSG00000111696","NT5DC3","5'-nucleotidase domain containing 3","sense"
"chr3",33682802,33682985,184,"-",0.960365024557954,0.0375592922222747,"Exon (ENST00000462878.1/23122, exon 4 of 4)",3,33682979,33688368,5390,2,"23122","ENST00000462878.1",5566,"ENSG00000163539","CLASP2","cytoplasmic linker associated protein 2","sense"
"chr12",38817781,38819343,1563,"-",0.884330994987738,0.0376635448766215,"Intron (ENST00000331366.10/144402, intron 6 of 19)",12,38726359,38767717,41359,2,"144402","ENST00000551855.1",-51626,"ENSG00000139117","CPNE8","copine 8","sense"
"chr3",33049525,33049701,177,"-",0.9461987959089,0.0376635448766215,"Intron (ENST00000399402.7/2720, intron 9 of 15)",3,33045606,33046192,587,2,"2720","ENST00000490658.2",-3509,"ENSG00000170266","GLB1","galactosidase beta 1","sense"
"chr11",16514741,16516442,1702,"-",0.903455383135651,0.0376635448766215,"Intron (ENST00000530378.5/55553, intron 4 of 9)",11,15966449,16476388,509940,2,"55553","ENST00000396356.7",-40054,"ENSG00000110693","SOX6","SRY-box transcription factor 6","sense"
"chr12",127916766,127917778,1013,"-",0.851778137172052,0.0376635448766215,"Intron (ENST00000653435.1/100862680, intron 2 of 3)",12,127915442,127951368,35927,1,"100862680","ENST00000670117.1",2336,"ENSG00000256193","LINC00507","long intergenic non-protein coding RNA 507","antisense"
"chr3",17613073,17615035,1963,"-",0.876618769905528,0.0377410007211055,"Intron (ENST00000253692.11/9779, intron 2 of 21)",3,17508474,17623913,115440,2,"9779","ENST00000486224.5",10840,"ENSG00000131374","TBC1D5","TBC1 domain family member 5","sense"
"chr12",74161637,74162076,440,"-",0.850379419935064,0.0377792981698756,"Intron (ENST00000663261.1/100507377, intron 6 of 11)",12,74150088,74170985,20898,2,"100507377","ENST00000716244.1",9348,"ENSG00000251138","LINC02882","long intergenic non-protein coding RNA 2882","sense"
"chr1",47054599,47057249,2651,"-",0.962745055311713,0.0378970338215111,"Distal Intergenic",1,47067231,47118318,51088,1,"199974","ENST00000334194.4",-12632,"ENSG00000186160","CYP4Z1","cytochrome P450 family 4 subfamily Z member 1","antisense"
"chrX",49129915,49130109,195,"-",0.920892828388972,0.0378970338215111,"Intron (ENST00000829539.1/105373195, intron 1 of 1)",23,49113407,49123735,10329,2,"27238","ENST00000156109.7",-6374,"ENSG00000068394","GPKOW","G-patch domain and KOW motifs","sense"
"chr7",105515879,105516739,861,"-",0.820814543865957,0.0383064857908714,"Intron (ENST00000481939.5/54517, intron 1 of 16)",7,105456511,105522258,65748,2,"54517","ENST00000356362.6",6379,"ENSG00000091127","PUS7","pseudouridine synthase 7","sense"
"chrX",152289776,152294579,4804,"-",0.914446074629029,0.0383605753982414,"Intron (ENST00000370314.9/2556, intron 3 of 9)",23,152251058,152255998,4941,2,"2556","ENST00000417858.1",-38581,"ENSG00000011677","GABRA3","gamma-aminobutyric acid type A receptor subunit alpha3","sense"
"chr5",60713266,60715273,2008,"-",0.91549861825233,0.0384733632557347,"Distal Intergenic",5,60647398,60700190,52793,2,"55789","ENST00000512452.1",-15083,"ENSG00000035499","DEPDC1B","DEP domain containing 1B","sense"
"chr22",30395402,30395584,183,"-",0.849163426432022,0.0385094119913518,"Intron (ENST00000431544.2/200312, intron 1 of 4)",22,30396941,30415865,18925,1,"23541","ENST00000428195.5",-1539,"ENSG00000100003","SEC14L2","SEC14 like lipid binding 2","antisense"
"chr2",175076985,175077330,346,"-",0.914464752831096,0.0385094119913518,"Intron (ENST00000345739.9/1386, intron 12 of 12)",2,175080263,175093254,12992,2,"1386","ENST00000478905.1",16269,"ENSG00000115966","ATF2","activating transcription factor 2","sense"
"chr7",136813400,136816097,2698,"-",1.05084300097639,0.0385094119913518,"Intron (ENST00000586239.5/349160, intron 2 of 4)",7,136743753,136780797,37045,2,"105375524","ENST00000807581.1",-35300,"ENSG00000234352","LOC105375524","uncharacterized LOC105375524","sense"
"chr7",156719170,156719421,252,"-",0.921638724417646,0.0385358341941031,"Intron (ENST00000353442.10/64327, intron 15 of 16)",7,156688114,156726103,37990,2,"64327","ENST00000486837.1",6933,"ENSG00000105983","LMBR1","limb development membrane protein 1","sense"
"chr16",39821,39998,178,"-",0.838709837975278,0.038646540907561,"Intron (ENST00000841886.1/ENST00000841886.1, intron 1 of 1)",16,47236,52142,4907,2,"51728","ENST00000481810.1",12321,"ENSG00000161980","POLR3K","RNA polymerase III subunit K","sense"
"chr3",101443220,101444866,1647,"-",0.926476195706059,0.038646540907561,"Intron (ENST00000394095.7/57337, intron 4 of 23)",3,101324273,101513184,188912,2,"57337","ENST00000394091.5",69964,"ENSG00000138468","SENP7","SUMO specific peptidase 7","sense"
"chr9",131263105,131263588,484,"-",0.846124006616603,0.038646540907561,"Exon (ENST00000247295.4/286336, exon 1 of 3)",9,131258076,131264715,6640,2,"286336","ENST00000247295.4",1610,"ENSG00000126882","FAM78A","family with sequence similarity 78 member A","sense"
"chr1",46125862,46126529,668,"-",0.805909013232547,0.038646540907561,"Intron (ENST00000262741.10/8503, intron 1 of 9)",1,46043662,46132616,88955,2,"8503","ENST00000423209.5",6754,"ENSG00000117461","PIK3R3","phosphoinositide-3-kinase regulatory subunit 3","sense"
"chr5",65404401,65406737,2337,"-",0.885763451235887,0.038646540907561,"Intron (ENST00000381055.8/11174, intron 7 of 24)",5,65451316,65473673,22358,2,"11174","ENST00000502886.1",69272,"ENSG00000049192","ADAMTS6","ADAM metallopeptidase with thrombospondin type 1 motif 6","sense"
"chr5",54711024,54711177,154,"-",1.00635911641357,0.038646540907561,"Intron (ENST00000662448.1/105378969, intron 5 of 5)",5,54660152,54704058,43907,2,"102467080","ENST00000812510.1",-7119,"ENSG00000305702","LINC02998","long intergenic non-protein coding RNA 2998","sense"
"chrX",64949715,64952034,2320,"-",0.899831047460513,0.038646540907561,"Intron (ENST00000447788.6/55906, intron 1 of 3)",23,64917858,64976387,58530,2,"55906","ENST00000476032.2",26672,"ENSG00000126970","ZC4H2","zinc finger C4H2-type containing","sense"
"chr6",135311043,135311268,226,"-",0.865276709788624,0.038646540907561,"3' UTR",6,135283632,135304967,21336,2,"54806","ENST00000681556.1",-6301,"ENSG00000135541","AHI1","Abelson helper integration site 1","sense"
"chr2",138289417,138290142,726,"-",0.990655060204624,0.038646540907561,"Intron (ENST00000843066.1/ENST00000843066.1, intron 1 of 4)",2,138101878,138107178,5301,1,"105373635","ENST00000446520.2",188264,NA,"LINC01832","long intergenic non-protein coding RNA 1832","antisense"
"chrX",131511894,131512457,564,"-",0.918802007537461,0.038646540907561,"Intron (ENST00000370904.6/3547, intron 1 of 26)",23,131544074,131545000,927,1,"347468","ENST00000338616.6",-32180,"ENSG00000171054","OR13H1","olfactory receptor family 13 subfamily H member 1","antisense"
"chr4",81278937,81279842,906,"-",1.03268302715069,0.0388897678699028,"Distal Intergenic",4,81215318,81215945,628,1,"124900726","ENST00000795001.1",64524,NA,"PRKG2-AS2","PRKG2 antisense RNA 2","antisense"
"chr8",60448837,60453574,4738,"-",0.941493972385568,0.0390171673259615,"Intron (ENST00000530725.6/105375864, intron 2 of 9)",8,60404679,60413930,9252,2,"100505532","ENST00000531654.1",-39644,NA,"LINC01301","long intergenic non-protein coding RNA 1301","sense"
"chr2",63228695,63230972,2278,"-",0.876475217336415,0.0390172167118013,"3' UTR",2,63121734,63153114,31381,2,"51057","ENST00000487280.1",-77858,"ENSG00000143951","WDPCP","WD repeat containing planar cell polarity effector","sense"
"chr19",48699309,48700142,834,"-",0.860142188112396,0.0390172167118013,"Intron (ENST00000522966.2/2524, intron 1 of 1)",19,48696033,48696643,611,1,"2524","ENST00000522283.1",4109,"ENSG00000176920","FUT2","fucosyltransferase 2 (H blood group)","antisense"
"chr4",15664541,15664758,218,"-",1.03658202631225,0.0390172167118013,"Intron (ENST00000510802.5/26234, intron 1 of 3)",4,15638539,15659867,21329,2,"26234","ENST00000503196.5",-4891,"ENSG00000118564","FBXL5","F-box and leucine rich repeat protein 5","sense"
"chr12",127876371,127877234,864,"-",0.906658774887903,0.0390172167118013,"Exon (ENST00000538359.1/ENST00000538359.1, exon 1 of 1)",12,127881616,127898618,17003,1,"400087","ENST00000662498.1",-5245,"ENSG00000256597","LINC02393","long intergenic non-protein coding RNA 2393","antisense"
"chr8",126108119,126108549,431,"-",0.869080728545062,0.0393200564040191,"Intron (ENST00000651482.1/100130231, intron 3 of 3)",8,125895691,125972111,76421,2,"100130231","ENST00000652311.1",-136438,"ENSG00000245164","LINC00861","long intergenic non-protein coding RNA 861","sense"
"chr7",5334386,5334565,180,"-",0.920888304878612,0.0395397000186539,"Intron (ENST00000399537.8/84629, intron 18 of 29)",7,5324222,5332878,8657,2,"84629","ENST00000455076.1",-1687,"ENSG00000182095","TNRC18","trinucleotide repeat containing 18","sense"
"chr13",52273330,52273679,350,"-",0.956706782365193,0.0395397000186539,"Intron (ENST00000451298.1/100887750, intron 6 of 21)",13,52167709,52291557,123849,2,"100887750","ENST00000451298.1",18227,"ENSG00000291010","MRPS31P5","mitochondrial ribosomal protein S31 pseudogene 5","sense"
"chr19",28623573,28625229,1657,"-",0.899622872915039,0.0395397000186539,"Intron (ENST00000592347.5/100420587, intron 5 of 9)",19,28607127,28612977,5851,1,"102724908","ENST00000656648.1",18102,"ENSG00000266976","ERVE-5","endogenous retrovirus group E member 5","antisense"
"chr10",95928586,95929888,1303,"-",0.934594070699769,0.0395397000186539,"Intron (ENST00000423344.6/387707, intron 7 of 7)",10,95911254,96032008,120755,1,"387707","ENST00000636965.1",18634,"ENSG00000188649","CC2D2B","coiled-coil and C2 domain containing 2B","antisense"
"chr11",105291995,105293865,1871,"-",0.859737212625935,0.0395397000186539,"Intron (ENST00000649856.1/105369468, intron 2 of 7)",11,105181819,105184043,2225,1,"105369469","ENST00000686691.2",112046,NA,"LOC105369469","uncharacterized LOC105369469","antisense"
"chr13",107659838,107660296,459,"-",1.03969007765582,0.0395397000186539,"Intron (ENST00000375915.4/728215, intron 1 of 2)",13,107531171,107531248,78,2,"100302286","ENST00000408723.1",-129048,"ENSG00000221650","MIR1267","microRNA 1267","sense"
"chr8",109164712,109165566,855,"-",1.03969007765582,0.0395397000186539,"Distal Intergenic",8,109087424,109119584,32161,1,"7201","ENST00000311762.2",78142,"ENSG00000174417","TRHR","thyrotropin releasing hormone receptor","antisense"
"chr5",28725556,28726355,800,"-",0.883530462804529,0.0395397000186539,"Intron (ENST00000849332.1/ENST00000849332.1, intron 1 of 4)",5,28558282,28809254,250973,2,"105374701","ENST00000849337.1",83698,NA,"LOC105374701","uncharacterized LOC105374701","sense"
"chr6",26844602,26845005,404,"-",0.885766361192919,0.039563629640907,"Intron (ENST00000716087.1/387036, intron 6 of 6)",6,26813827,26826848,13022,2,"124901290","ENST00000707195.1",-18157,NA,"LOC124901290","uncharacterized LOC124901290","sense"
"chr8",81686855,81687700,846,"-",0.878393367684386,0.039563629640907,"Distal Intergenic",8,81673868,81686331,12464,2,"3612","ENST00000518202.5",-1369,"ENSG00000133731","IMPA1","inositol monophosphatase 1","sense"
"chr12",8031170,8031813,644,"-",0.961717058550981,0.039563629640907,"Distal Intergenic",12,8032716,8055517,22802,1,"55810","ENST00000162391.8",-1546,"ENSG00000065970","FOXJ2","forkhead box J2","antisense"
"chr7",1836130,1836314,185,"-",1.01078370899221,0.039563629640907,"Intron (ENST00000724917.1/ENST00000724917.1, intron 2 of 2)",7,1838373,1843611,5239,1,"100127955","ENST00000724915.1",-2243,NA,"LOC100127955","uncharacterized LOC100127955","antisense"
"chrX",113525972,113526219,248,"-",1.03207838753902,0.0395962994851396,"Distal Intergenic",23,113616584,113617273,690,2,"105463123","ENST00000811426.1",91301,NA,"XACT","X active specific transcript","sense"
"chr3",17615801,17617705,1905,"-",0.819631550153877,0.0396767364067215,"Intron (ENST00000253692.11/9779, intron 2 of 21)",3,17508474,17623913,115440,2,"9779","ENST00000486224.5",8112,"ENSG00000131374","TBC1D5","TBC1 domain family member 5","sense"
"chr17",76227190,76227867,678,"-",0.863178792133148,0.0397074360235644,"Intron (ENST00000647930.1/114804, intron 1 of 18)",17,76142465,76240289,97825,2,"114804","ENST00000647930.1",13099,"ENSG00000141576","RNF157","ring finger protein 157","sense"
"chrX",53242259,53243412,1154,"-",0.814933963902445,0.0398175501411404,"Exon (ENST00000638869.1/23096, exon 3 of 9)",23,53231062,53241861,10800,2,"23096","ENST00000640005.1",-1551,"ENSG00000124313","IQSEC2","IQ motif and Sec7 domain ArfGEF 2","sense"
"chr9",110251997,110252151,155,"-",0.828558481934585,0.0398175501411404,"Intron (ENST00000374517.6/7295, intron 1 of 4)",9,110243811,110256466,12656,2,"7295","ENST00000374515.9",4469,"ENSG00000136810","TXN","thioredoxin","sense"
"chr11",63798772,63799614,843,"-",0.861218544390004,0.0398839954691103,"Intron (ENST00000742790.1/ENST00000742790.1, intron 1 of 1)",11,63813456,63827716,14261,1,"144097","ENST00000294244.9",-14684,"ENSG00000168005","SPINDOC","spindlin interactor and repressor of chromatin binding","antisense"
"chr12",7415617,7417853,2237,"-",0.866217450296837,0.0401423447228819,"Intron (ENST00000313599.8/283316, intron 4 of 19)",12,7396194,7403880,7687,2,"283316","ENST00000545926.1",-13973,"ENSG00000177675","CD163L1","CD163 molecule like 1","sense"
"chr1",192895269,192895557,289,"-",1.03122857817282,0.0401962015891453,"Intron (ENST00000644134.1/105371665, intron 1 of 6)",1,192491452,192925715,434264,2,"105371665","ENST00000644134.1",30446,NA,"LOC105371665","uncharacterized LOC105371665","sense"
"chr11",88240823,88246230,5408,"-",0.894265868974162,0.0401962015891453,"Distal Intergenic",11,88299260,88309363,10104,2,"1075","ENST00000678065.1",68540,"ENSG00000109861","CTSC","cathepsin C","sense"
"chr10",68483752,68483939,188,"-",0.977985905900073,0.0401962015891453,"Intron (ENST00000609923.6/8034, intron 8 of 8)",10,68487074,68488590,1517,2,"8034","ENST00000608053.1",4838,"ENSG00000122912","SLC25A16","solute carrier family 25 member 16","sense"
"chr10",80193648,80194026,379,"-",0.779369762824797,0.0404328065723043,"Intron (ENST00000422982.8/311, intron 1 of 15)",10,80181102,80204919,23818,2,"311","ENST00000474545.1",11271,"ENSG00000122359","ANXA11","annexin A11","sense"
"chr5",121083982,121085235,1254,"-",1.03047982018896,0.0404821085000189,"Distal Intergenic",5,121164797,121325854,161058,1,"102467226","ENST00000767774.1",-80815,"ENSG00000229855","LOC102467226","uncharacterized LOC102467226","antisense"
"chr9",96970002,96970718,717,"-",0.847827246893209,0.0405285012077815,"Intron (ENST00000721770.1/84278, intron 2 of 7)",9,96933522,96972949,39428,2,"84278","ENST00000637099.1",2947,"ENSG00000290770","SLC71A3P","solute carrier family 71 member 3, pseudogene","sense"
"chr12",109452991,109453179,189,"-",0.93054669401697,0.0405506705177282,"Intron (ENST00000543960.1/283446, intron 5 of 5)",12,109451641,109457975,6335,2,"83892","ENST00000540402.1",4984,"ENSG00000110906","KCTD10","potassium channel tetramerization domain containing 10","sense"
"chr6",124862130,124863334,1205,"-",0.945558281227488,0.0406415856039258,"Intron (ENST00000803767.1/ENST00000803767.1, intron 2 of 2)",6,124818399,124823623,5225,1,"154215","ENST00000640160.1",44935,"ENSG00000188580","NKAIN2","sodium/potassium transporting ATPase interacting 2","antisense"
"chr3",19592926,19593754,829,"-",1.01725740232226,0.0409300827710006,"Intron (ENST00000670571.1/105376982, intron 3 of 5)",3,19390277,19484702,94426,2,"105376982","ENST00000668274.1",-109052,NA,"LOC105376982","uncharacterized LOC105376982","sense"
"chr8",129656980,129658700,1721,"-",0.806178229568031,0.0409300827710006,"Intron (ENST00000446592.7/137196, intron 1 of 3)",8,129628691,129680049,51359,2,"137196","ENST00000647094.1",23069,"ENSG00000229140","CCDC26","CCDC26 long non-coding RNA","sense"
"chr13",32444354,32445193,840,"-",0.815803875040185,0.0409304138439356,"Intron (ENST00000380121.7/10443, intron 4 of 7)",13,32425358,32432954,7597,2,"90634","ENST00000461502.1",-12239,"ENSG00000139597","N4BP2L1","NEDD4 binding protein 2 like 1","sense"
"chr3",40245543,40246025,483,"-",0.901775928214058,0.0412479627955023,"Intron (ENST00000444716.5/25924, intron 13 of 16)",3,40238608,40238741,134,1,"124900557","ENST00000365647.1",7417,"ENSG00000202517","LOC124900557","small nucleolar RNA SNORA64/SNORA10 family","antisense"
"chr11",125711702,125715470,3769,"-",1.02623462533279,0.0412479627955023,"Intron (ENST00000751925.1/ENST00000751925.1, intron 2 of 2)",11,125746279,125749867,3589,1,"160065","ENST00000305738.10",-34577,"ENSG00000171053","PATE1","prostate and testis expressed 1","antisense"
"chr10",797439,798635,1197,"-",0.82155043830896,0.0412479627955023,"Distal Intergenic",10,814018,815715,1698,2,"23185","ENST00000469487.2",18276,"ENSG00000107929","LARP4B","La ribonucleoprotein 4B","sense"
"chrX",10763428,10764377,950,"-",0.962516748335477,0.0413032809177216,"Intron (ENST00000380785.5/4281, intron 1 of 10)",23,10445556,10833643,388088,2,"4281","ENST00000380785.5",70215,"ENSG00000101871","MID1","midline 1","sense"
"chrX",74243541,74244020,480,"-",0.847811276953456,0.0413032809177216,"Intron (ENST00000603672.5/100302692, intron 5 of 5)",23,74218547,74218618,72,2,"100126317","ENST00000390738.3",-25402,"ENSG00000212027","MIR374B","microRNA 374b","sense"
"chr8",129668782,129670392,1611,"-",0.808325786053564,0.0413822856570896,"Intron (ENST00000446592.7/137196, intron 1 of 3)",8,129628691,129680049,51359,2,"137196","ENST00000647094.1",11267,"ENSG00000229140","CCDC26","CCDC26 long non-coding RNA","sense"
"chr7",6192638,6193163,526,"-",0.954563950973553,0.0414321522373053,"Intron (ENST00000350796.8/9265, intron 1 of 12)",7,6171010,6177941,6932,2,"9265","ENST00000478541.1",-15222,"ENSG00000008256","CYTH3","cytohesin 3","sense"
"chr20",51472039,51472911,873,"-",0.909678149889538,0.0417626023860314,"Intron (ENST00000396009.7/4773, intron 5 of 9)",20,51452905,51452977,73,2,"100422889","ENST00000582236.1",-19934,"ENSG00000266761","MIR3194","microRNA 3194","sense"
"chr14",50306140,50306922,783,"-",0.830967996056746,0.0417626023860314,"Intron (ENST00000261699.8/79944, intron 1 of 9)",14,50302017,50312147,10131,2,"79944","ENST00000556393.1",6007,"ENSG00000087299","L2HGDH","L-2-hydroxyglutarate dehydrogenase","sense"
"chr2",135480958,135481725,768,"-",0.858732497984742,0.0418343491559581,"Intron (ENST00000401392.5/84083, intron 2 of 20)",2,135353321,135530576,177256,2,"84083","ENST00000492193.1",49618,"ENSG00000121988","ZRANB3","zinc finger RANBP2-type containing 3","sense"
"chr21",33498872,33499719,848,"-",0.836615019758715,0.0418343491559581,"Distal Intergenic",21,33488055,33491716,3662,2,"54943","ENST00000381947.4",-8003,"ENSG00000177692","DNAJC28","DnaJ heat shock protein family (Hsp40) member C28","sense"
"chrX",152492353,152492906,554,"-",0.897895081267237,0.0418427884863688,"Distal Intergenic",23,152166234,152451315,285082,2,"2556","ENST00000370314.9",-41591,"ENSG00000011677","GABRA3","gamma-aminobutyric acid type A receptor subunit alpha3","sense"
"chr3",163351956,163356434,4479,"-",0.845330549915993,0.0419731590204232,"Intron (ENST00000489012.5/647107, intron 1 of 7)",3,163199623,163361563,161941,2,"647107","ENST00000489012.5",9607,"ENSG00000241369","LINC01192","long intergenic non-protein coding RNA 1192","sense"
"chr19",21718344,21718528,185,"-",0.843706523873253,0.0420468167191003,"Distal Intergenic",19,21727931,21750712,22782,2,"163227","ENST00000594401.1",32368,"ENSG00000197020","ZNF100","zinc finger protein 100","sense"
"chr12",74503711,74505802,2092,"-",0.950634511561952,0.0420468167191003,"Intron (ENST00000716251.1/107987178, intron 1 of 6)",12,74331538,74509542,178005,2,"107987178","ENST00000716252.1",5831,NA,"LOC107987178","uncharacterized LOC107987178","sense"
"chr14",58413768,58414003,236,"-",0.854629143200273,0.0420468167191003,"Intron (ENST00000556734.1/ENST00000556734.1, intron 1 of 1)",14,58408874,58412113,3240,2,"26520","ENST00000555061.5",-1890,"ENSG00000100575","TIMM9","translocase of inner mitochondrial membrane 9","sense"
"chr19",53150848,53152034,1187,"-",0.776362528067114,0.0420468167191003,"Intron (ENST00000601804.5/84671, intron 2 of 3)",19,53142414,53149535,7122,2,"84671","ENST00000595967.1",-2499,"ENSG00000197937","ZNF347","zinc finger protein 347","sense"
"chr5",67741558,67742115,558,"-",0.916509600066343,0.042070063597566,"Intron (ENST00000503106.5/ENST00000503106.5, intron 3 of 3)",5,67763955,67805238,41284,1,"101928858","ENST00000839014.1",-22397,"ENSG00000249364","LINC02997","long intergenic non-protein coding RNA 2997","antisense"
