"seqnames","start","end","width","strand","Conc","Conc_siUAP56","Conc_siC","Fold","p.value","FDR"
"15",72208651,72208898,248,"*",7.022201729602,6.13596721337801,7.56715751569528,-0.973039824708417,0.00177187607311839,0.0378970338215111
"14",77027832,77028441,610,"*",6.23984437783432,5.39919996614447,6.76752120433714,-0.955183342344677,0.00177675983332183,0.0379403924536664
"2",85326593,85327640,1048,"*",7.07854317351586,6.34074704942657,7.56432579577088,-0.905260670692163,0.00178729178084514,0.0381040279826408
"3",45966283,45970615,4333,"*",7.52619464395199,6.91539224905816,7.9539805820532,-0.823627582514865,0.00180202463635084,0.0383064857908714
"12",57623596,57626929,3334,"*",5.73676325723604,4.81668892021088,6.29406865415205,-0.983459540686169,0.00180485037118573,0.0383064857908714
"19",12928357,12928665,309,"*",5.08783694752941,3.95469929891454,5.71458157079408,-1.03505714787046,0.00180753499134445,0.0383064857908714
"X",40072172,40075159,2988,"*",7.7015864978709,6.91174973141597,8.20909241054542,-0.93047883398437,0.00181107610596013,0.0383064857908714
"7",105515879,105516739,861,"*",7.39198084504612,7.81841737879931,6.78394646593661,0.820814543865957,0.00181120863399091,0.0383064857908714
"1",21219812,21220047,236,"*",4.64223290211807,3.37745950571175,5.30565519576343,-1.0499145452599,0.00181466751391566,0.0383186230839869
"17",75890481,75891246,766,"*",5.41837155010514,4.28450561847658,6.04533114485567,-1.03509482358912,0.00182201650357799,0.0383240432096575
"10",104309999,104316143,6145,"*",7.70462636676068,7.05927164455995,8.1489376717359,-0.847541313393622,0.00182280574741734,0.0383240432096575
"21",45512670,45517155,4486,"*",6.34778731408823,5.52337292629019,6.86912818854404,-0.946905925814701,0.00182454267248009,0.0383240432096575
"3",39096823,39101115,4293,"*",6.85753379016871,6.12509784572233,7.34101497679546,-0.901451319175867,0.00182646584488128,0.0383240432096575
"20",62755984,62766984,11001,"*",7.54273718856882,5.5364535291329,8.35098754626159,-1.01687966515991,0.00183420129451607,0.0383605753982414
"X",152289776,152294579,4804,"*",7.6749742368399,8.17032180755596,6.91459144311189,0.914446074629029,0.00183581552549996,0.0383605753982414
"15",74955406,74956152,747,"*",5.96264076205589,5.08065242414262,6.50601877796827,-0.969377635291776,0.00183687140139147,0.0383605753982414
"1",8865282,8865478,197,"*",4.33576587484553,2.93101510809452,5.03382127923789,-1.05493684378315,0.00184233117389026,0.0384141956854166
"5",177458061,177459277,1217,"*",6.92099557315168,6.11820060888339,7.4337407196255,-0.936390114111914,0.0018455263115192,0.0384205023034452
"5",60713266,60715273,2008,"*",6.41639099109006,6.91271900998731,5.65366430601945,0.91549861825233,0.00185267391447062,0.0384733632557347
"16",692733,693875,1143,"*",4.32462651538648,2.63303178098483,5.08200439464871,-1.04346933623932,0.00185385879262688,0.0384733632557347
"22",30395402,30395584,183,"*",6.71016534235333,7.15706700953049,6.05928215659195,0.849163426432022,0.00186380931193218,0.0385094119913518
"11",5252819,5254455,1637,"*",7.37051008324717,6.71649189225467,7.81887419757823,-0.852472455497764,0.0018680441622897,0.0385094119913518
"7",76358714,76358890,177,"*",7.52436997500888,6.74841101739343,8.02619092361519,-0.922140658026128,0.00187231079922784,0.0385094119913518
"X",49029358,49030497,1140,"*",6.99202963143523,6.19366037966165,7.50299280681061,-0.933510987280833,0.00187246606651042,0.0385094119913518
"3",14158004,14158899,896,"*",6.5895153026079,5.83115620497357,7.08401454278845,-0.914149594866837,0.00187323922733093,0.0385094119913518
"2",175076985,175077330,346,"*",7.68362093006115,8.17983168245958,6.92117487060004,0.914464752831096,0.00187510613190169,0.0385094119913518
"1",155972031,155974202,2172,"*",7.91530064483192,7.23271628509016,8.3767787226814,-0.870177043742223,0.00188000331193644,0.0385094119913518
"7",136813400,136816097,2698,"*",5.04326745453825,5.72513159661758,3.70606993678763,1.05084300097639,0.00188060946397583,0.0385094119913518
"20",62048110,62053633,5524,"*",5.98310144464002,4.98376802435047,6.56784168366566,-1.00491651574093,0.00188261207614161,0.0385094119913518
"1",154957162,154959820,2659,"*",6.63922360185744,5.82853540409565,7.1551279315707,-0.938987269617305,0.00188458950416945,0.0385094119913518
"7",156719170,156719421,252,"*",6.57064169239791,7.07280798901455,5.79384504137373,0.921638724417646,0.00188878392262921,0.0385358341941031
"17",63703015,63704568,1554,"*",6.23723991593877,5.40350901917222,6.76222992279459,-0.948786934303586,0.00189560169281617,0.0386156160797306
"22",49516984,49518680,1697,"*",5.73776894850131,4.78640733212398,6.30614730661376,-0.990631798196546,0.00190224863958047,0.038646540907561
"11",126209131,126209670,540,"*",4.66923472633372,3.42602515543538,5.32693708037965,-1.04298460249359,0.00190476640630906,0.038646540907561
"16",39821,39998,178,"*",6.86877280731783,7.30868208552715,6.23274221380147,0.838709837975278,0.0019099356655042,0.038646540907561
"3",101443220,101444866,1647,"*",7.52504231002594,8.03227166178596,6.73588503809271,0.926476195706059,0.00191463532138837,0.038646540907561
"20",47351868,47357337,5470,"*",6.12339966398409,5.25705855961818,6.66090819546038,-0.960961814790153,0.00192756889766145,0.038646540907561
"21",46254393,46254839,447,"*",4.37011592975324,2.89918009981034,5.08315339366048,-1.04981583527727,0.00192928740216669,0.038646540907561
"21",44849835,44851567,1733,"*",8.10569751847539,7.34930177245072,8.59937210838401,-0.910300751403166,0.0019307136318041,0.038646540907561
"17",28878889,28884701,5813,"*",8.09911672819025,7.38589654203412,8.57424607918407,-0.886882093157508,0.00193533693641422,0.038646540907561
"9",131263105,131263588,484,"*",6.96653141142868,7.41204548902111,6.31861354837005,0.846124006616603,0.00194108695713228,0.038646540907561
"17",82057444,82061780,4337,"*",7.38345073199003,6.70788434201095,7.84174204007264,-0.865115422562246,0.00194116858904028,0.038646540907561
"5",176597676,176599775,2100,"*",5.21645331401443,4.02147121264279,5.86096319251446,-1.03719402432547,0.00194839951841883,0.038646540907561
"12",2857713,2859422,1710,"*",6.37538532779531,5.49152287055478,6.9194605033243,-0.966730741812357,0.00195038477466984,0.038646540907561
"3",186071825,186072325,501,"*",6.97726439998733,6.32792418388827,7.42344457425179,-0.847834337044927,0.00195069173005976,0.038646540907561
"11",72001740,72009378,7639,"*",8.1968495657202,7.53185386163736,8.65029804939889,-0.857386148083913,0.00195096453225066,0.038646540907561
"9",114359606,114359995,390,"*",6.01826544234866,5.16059754620893,6.55248257631924,-0.956637898423215,0.00195103100827855,0.038646540907561
"17",42402473,42405381,2909,"*",8.84171013388715,7.92141160354198,9.39909603920241,-0.977296601617836,0.00195478124090991,0.038646540907561
"12",56162450,56162699,250,"*",6.50944649693781,5.65882845609931,7.04096807553355,-0.95393938275845,0.00195492977042293,0.038646540907561
"1",46125862,46126529,668,"*",7.66927773657964,8.08749076705202,7.07794312714626,0.805909013232547,0.00195665083664794,0.038646540907561
"6",31532773,31533523,751,"*",6.42065632687309,5.62181610790523,6.93180949754023,-0.931610022367805,0.00195966105731584,0.038646540907561
"5",65404401,65406737,2337,"*",8.48190495965519,8.95718793079841,7.76833462452104,0.885763451235887,0.00196086496412311,0.038646540907561
"1",156668852,156672960,4109,"*",7.82869655389739,7.06274187144711,8.32637115066834,-0.91453009300654,0.00196653021999527,0.038646540907561
"5",54711024,54711177,154,"*",5.37309498483078,5.96666716865394,4.34695329076571,1.00635911641357,0.00196729067289006,0.038646540907561
"X",64949715,64952034,2320,"*",8.46969972227918,8.95618880744532,7.73025248022322,0.899831047460513,0.00196870894956695,0.038646540907561
"6",135311043,135311268,226,"*",6.8544493034712,7.31415593215054,6.17577219167348,0.865276709788624,0.00197294551286959,0.038646540907561
"X",153947649,153950436,2788,"*",7.75432901324354,6.99419697623632,8.24957155873314,-0.911391565757684,0.00197701475833734,0.038646540907561
"2",138289417,138290142,726,"*",5.7851397300465,6.35862050465991,4.81904661722511,0.990655060204624,0.00197778338223966,0.038646540907561
"17",78803461,78803817,357,"*",5.4303585090401,4.44287040510042,6.01112614756135,-0.996832586665727,0.0019783405819658,0.038646540907561
"6",35573829,35575930,2102,"*",6.85613229457921,6.0491157447043,7.37057009631129,-0.934554689875564,0.00197882848444052,0.038646540907561
"11",61348955,61350428,1474,"*",5.50724258274207,4.53574133711136,6.08257900854109,-0.992771559689311,0.00198167606720275,0.038646540907561
"X",131511894,131512457,564,"*",7.85785548248642,8.36015886206069,7.08072612565145,0.918802007537461,0.00198441054803167,0.038646540907561
"1",225845780,225847101,1322,"*",6.01339531892419,5.09670798029815,6.5694823642414,-0.976523583255742,0.0020006235498748,0.0388897678699028
"4",81278937,81279842,906,"*",4.95011873780763,5.59243864047404,3.76294708331311,1.03268302715069,0.00200275570117554,0.0388897678699028
"8",60448837,60453574,4738,"*",7.91731287707667,8.44056614191068,7.08802645613977,0.941493972385568,0.00201311262949936,0.0390171673259615
"17",1650679,1651741,1063,"*",5.02924264650339,3.90913697019707,5.65211667029956,-1.0234487952416,0.00201519174714724,0.0390171673259615
"X",151953254,151961054,7801,"*",7.80466558732098,7.13243340836503,8.26143495058704,-0.860781623486081,0.00203034152759855,0.0390172167118013
"2",63228695,63230972,2278,"*",7.50089261990091,7.96987509739045,6.80158357453457,0.876475217336415,0.00203122433299541,0.0390172167118013
"8",144055585,144060479,4895,"*",8.12787737692805,7.23040020643018,8.6769800503703,-0.967140461424901,0.00204095041568242,0.0390172167118013
"17",51049464,51049834,371,"*",6.14876050589456,5.3897550454827,6.64353088402245,-0.908658117798342,0.00204200663254333,0.0390172167118013
"14",23125486,23127478,1993,"*",5.6201873330734,4.4007652810594,6.27145286639891,-1.03508380877219,0.00204435904089282,0.0390172167118013
"19",48699309,48700142,834,"*",6.67005451430147,7.12705860546744,5.99730883509443,0.860142188112396,0.00204596043398518,0.0390172167118013
"4",15664541,15664758,218,"*",4.75058673293158,5.41053563486504,3.49895638421076,1.03658202631225,0.00204749843309289,0.0390172167118013
"11",64902006,64902452,447,"*",5.1818686591556,4.05273763297137,5.80742810699935,-1.02392282831324,0.0020483210728919,0.0390172167118013
"11",66337343,66338134,792,"*",6.07385548473769,5.16821485039131,6.62594170775813,-0.97107928222052,0.00204888925523893,0.0390172167118013
"4",151014469,151014854,386,"*",5.18486641161245,4.02147121264279,5.82042523307717,-1.02882806488038,0.00204909810626968,0.0390172167118013
"12",127876371,127877234,864,"*",7.96486653855054,8.45842134482819,7.2087556615544,0.906658774887903,0.00204995903770482,0.0390172167118013
"17",50133069,50136740,3672,"*",6.89701288458423,6.1487438192105,7.38725707648372,-0.904377336858033,0.00205044551007659,0.0390172167118013
"6",52264059,52264793,735,"*",6.98242566673944,6.22509919280456,7.47649138123481,-0.90850488313768,0.00207037654255753,0.0393200564040191
"8",126108119,126108549,431,"*",7.51139346820814,7.97541209227756,6.82317851891606,0.869080728545062,0.0020722812440004,0.0393200564040191
"7",5334386,5334565,180,"*",6.15658496281706,6.6630881533431,5.36920968711755,0.920888304878612,0.00208969082733807,0.0395397000186539
"13",52273330,52273679,350,"*",6.65329236872719,7.1931032938528,5.7808411920185,0.956706782365193,0.0020907175197524,0.0395397000186539
"19",28623573,28625229,1657,"*",6.34789541804577,6.83624212344476,5.60409370483502,0.899622872915039,0.00209571834653972,0.0395397000186539
"7",43876105,43879148,3044,"*",6.7005077169474,5.97313449431064,7.18180392287682,-0.892157194442515,0.00210506133119352,0.0395397000186539
"10",95928586,95929888,1303,"*",6.43865739127632,6.95737257551205,5.62089511336068,0.934594070699769,0.00210622689412274,0.0395397000186539
"17",41763051,41763316,266,"*",5.26542241812159,4.2242154010925,5.86386312699309,-1.00523236877924,0.0021063004905356,0.0395397000186539
"11",105291995,105293865,1871,"*",8.21869668166703,8.67650705231729,7.54418512198357,0.859737212625935,0.00210862015049666,0.0395397000186539
"11",126262993,126268857,5865,"*",7.27846140219797,6.5368094933459,7.76589199932484,-0.899287784158103,0.00210895855195796,0.0395397000186539
"13",107659838,107660296,459,"*",4.42824314144044,5.13562242604293,2.98274237530416,1.03969007765582,0.0021181323904422,0.0395397000186539
"8",109164712,109165566,855,"*",4.42824314144044,5.13562242604293,2.98274237530416,1.03969007765582,0.0021181323904422,0.0395397000186539
"1",32364387,32366654,2268,"*",8.09225785585308,7.36881744114631,8.57184913529935,-0.88846227438612,0.00212000348346837,0.0395397000186539
"5",28725556,28726355,800,"*",6.76542866592195,7.24133714458615,6.0504313374043,0.883530462804529,0.00212038164094834,0.0395397000186539
"8",47893128,47893354,227,"*",5.18945835385933,4.0887025371167,5.80650085750465,-1.01623981012662,0.00212347380155663,0.0395397000186539
"6",36967676,36969612,1937,"*",6.93525695110519,6.15514663969992,7.43878656804319,-0.91830680523192,0.00212553424283382,0.0395397000186539
"6",32112553,32116453,3901,"*",7.13032875838398,6.52948290692617,7.55324283531378,-0.810181960419422,0.00213342549224187,0.039563629640907
"6",26844602,26845005,404,"*",7.02827751137234,7.50608615998012,6.30893276848601,0.885766361192919,0.00213523203516133,0.039563629640907
"17",29165892,29166919,1028,"*",6.56529151746832,5.62802148528698,7.12872290185141,-0.978093429891178,0.00213714611264758,0.039563629640907
"5",176527380,176529991,2612,"*",7.61556419252107,6.8341327612899,8.11963611947618,-0.917790480090473,0.00214231009599949,0.039563629640907
"8",81686855,81687700,846,"*",6.45438844466508,6.9267359248691,5.7474879460939,0.878393367684386,0.00214449344219336,0.039563629640907
"12",8031170,8031813,644,"*",5.74084121057609,6.28811845007552,4.84832776824599,0.961717058550981,0.00214586090952198,0.039563629640907
"7",1836130,1836314,185,"*",5.26300681660243,5.87442098312991,4.18061112531872,1.01078370899221,0.00214767180929784,0.039563629640907
"X",113525972,113526219,248,"*",4.82622425218657,5.48655216650264,3.57316708776327,1.03207838753902,0.00215242645898741,0.0395962994851396
"3",17615801,17617705,1905,"*",7.64191584937387,8.07173030138651,7.02693747856961,0.819631550153877,0.00215978620855742,0.0396767364067215
"17",76227190,76227867,678,"*",6.7651114813836,7.22604605653812,6.08372755018896,0.863178792133148,0.00216848715040768,0.0397074360235644
"9",133097928,133107295,9368,"*",7.33897839265961,6.62425231153763,7.81476804137225,-0.883197519290691,0.00216916441141332,0.0397074360235644
"3",17157205,17161233,4029,"*",6.1812298242904,5.34074704942657,6.7088440372428,-0.943643889726242,0.00217042603170515,0.0397074360235644
"X",53242259,53243412,1154,"*",7.10904811777879,7.53578877347846,6.50039058651326,0.814933963902445,0.00218153206473337,0.0398175501411404
"19",10316280,10317602,1323,"*",6.61402138545188,5.72949809000294,7.1583420921698,-0.959551683580718,0.00218468477860352,0.0398175501411404
"9",110251997,110252151,155,"*",6.828042627051,7.26435151153959,6.19957269651793,0.828558481934585,0.00218915526566816,0.0398175501411404
"12",23229096,23229543,448,"*",6.96103120778797,6.29561656814869,7.41467260819191,-0.854119158672632,0.00218955081710299,0.0398175501411404
"17",75909932,75910684,753,"*",5.0678777823583,3.80932202367012,5.72966188926685,-1.03145449371878,0.00219143420818955,0.0398175501411404
"11",63798772,63799614,843,"*",6.7401022158584,7.19998708875629,6.06103264984169,0.861218544390004,0.00219809401320499,0.0398839954691103
"15",34489161,34489881,721,"*",5.81376192792303,4.93507763188744,6.35590783135442,-0.956465618653771,0.00220883426498367,0.0400241974181625
"20",63702800,63707423,4624,"*",6.7404819043837,5.93318006439569,7.25503384383875,-0.928202381600312,0.0022230155534445,0.0401423447228819
"1",156248708,156250599,1892,"*",7.15226780708299,6.38123501471719,7.65205214943508,-0.911400624353571,0.00222378598275512,0.0401423447228819
"12",7415617,7417853,2237,"*",8.03315372244952,8.49749864638412,7.34421328209166,0.866217450296837,0.00222442145129055,0.0401423447228819
"1",192895269,192895557,289,"*",5.00543610283215,5.67755841599081,3.70706401204789,1.03122857817282,0.00223169851996199,0.0401962015891453
"11",88240823,88246230,5408,"*",7.27529924090813,7.76179359694106,6.53583966983958,0.894265868974162,0.0022356449548951,0.0401962015891453
"10",68483752,68483939,188,"*",5.83421030748608,6.40292760045852,4.88187638971021,0.977985905900073,0.00223648494009775,0.0401962015891453
"19",2037520,2041184,3665,"*",8.90529757929854,7.94333855182499,9.47735353934551,-0.980060756983067,0.00224692482489396,0.0402900595461548
"7",100688506,100689731,1226,"*",6.6346843894949,5.72151784097384,7.18950082519004,-0.967130106937962,0.00224777398913573,0.0402900595461548
"10",80193648,80194026,379,"*",7.39815345348758,7.80203887675717,6.83523977207519,0.779369762824797,0.00225878199643501,0.0404328065723043
"5",121083982,121085235,1254,"*",4.89028031479817,5.56769335264183,3.5709846841089,1.03047982018896,0.00226744488656243,0.0404821085000189
"9",135933022,135933825,804,"*",6.6341308889075,5.84072108646819,7.14308805144346,-0.921067076114235,0.00226985537489906,0.0404821085000189
"3",13323332,13329417,6086,"*",7.5631638386462,6.81249414376603,8.05442423537766,-0.899884376241095,0.00227067993016971,0.0404821085000189
"9",96970002,96970718,717,"*",6.7696800307403,7.22083734463457,6.10964625688934,0.847827246893209,0.00227633352665299,0.0405285012077815
"12",109452991,109453179,189,"*",5.90604020732714,6.42602515543538,5.085066360812,0.93054669401697,0.00228063174798547,0.0405506705177282
"6",124862130,124863334,1205,"*",6.35833997073874,6.89244589629102,5.50096386845955,0.945558281227488,0.00228880485105681,0.0406415856039258
"3",19592926,19593754,829,"*",5.25466921876058,5.89167923390809,4.08621292474985,1.01725740232226,0.00231209136863483,0.0409300827710006
"19",45828854,45829152,299,"*",4.41809613680069,3.05273763297137,5.10682439177202,-1.02965310066523,0.00231375129037175,0.0409300827710006
"8",129656980,129658700,1721,"*",7.59613893455619,8.01816068981848,6.99710566122952,0.806178229568031,0.00231429695535473,0.0409300827710006
"13",32444354,32445193,840,"*",7.544997809316,7.97363404573537,6.93244714377993,0.815803875040185,0.00231739732048183,0.0409304138439356
"9",136455052,136455779,728,"*",4.63532531682314,3.34523399839576,5.30532702858202,-1.02696133969151,0.0023258292493995,0.0410142087053562
"15",63612318,63612561,244,"*",4.55286702159895,3.26569316290649,5.22211795755325,-1.02655386568747,0.00232831752475821,0.0410142087053562
"11",62610834,62611592,759,"*",4.98607094781154,3.65948241876327,5.66530561292802,-1.02777103911239,0.00233824677270581,0.0411345611060643
"17",75318266,75319130,865,"*",7.23722373233533,6.46130583907085,7.7390277444437,-0.91072101008176,0.00234770194857197,0.0412011891382304
"3",47585609,47588309,2701,"*",7.4475557702812,6.75148808914138,7.91509366503217,-0.869208452019661,0.00234823823051049,0.0412011891382304
"3",40245543,40246025,483,"*",6.72088211901243,7.21589129209452,5.96130705732332,0.901775928214058,0.00235928062530609,0.0412479627955023
"14",102081055,102082423,1369,"*",7.11516785449934,6.40809924263095,7.58758956421035,-0.874976896344531,0.00235988590769028,0.0412479627955023
"11",125711702,125715470,3769,"*",4.75471304803247,5.43428548005196,3.42676718987948,1.02623462533279,0.00236581409313742,0.0412479627955023
"17",4544577,4545952,1376,"*",5.27393014905785,4.07451991804211,5.91967491067612,-1.01914965252705,0.00236619620979118,0.0412479627955023
"10",797439,798635,1197,"*",6.855000105835,7.28832987413461,6.23274221380147,0.82155043830896,0.00236643183633284,0.0412479627955023
"X",10763428,10764377,950,"*",6.13770294423871,6.69276548516913,5.2238553640479,0.962516748335477,0.00237490539498485,0.0413032809177216
"X",74243541,74244020,480,"*",6.52687165148149,6.97971245004318,5.86319442853363,0.847811276953456,0.00237582492253721,0.0413032809177216
"8",129668782,129670392,1611,"*",7.49560269739961,7.91974449052772,6.8922574136109,0.808325786053564,0.00238348505704514,0.0413822856570896
"1",956912,957601,690,"*",6.07835861193321,5.15897473639272,6.63541595549328,-0.96527628577007,0.00238766959719371,0.0414008193079985
"7",6192638,6193163,526,"*",5.95039271110024,6.49722430643076,5.0590875261685,0.954563950973553,0.00239259605225216,0.0414321522373053
"12",49019076,49023243,4168,"*",7.26033958690116,6.50389110509096,7.75403634781975,-0.900216246854436,0.0024024037172949,0.0415478205379048
"20",47224348,47224565,218,"*",6.24023098426553,5.47113964137661,6.73920997510535,-0.906227358267239,0.00241843296589115,0.0417626023860314
"20",51472039,51472911,873,"*",6.002349210128,6.5063568373595,5.22107450845455,0.909678149889538,0.00242226762508046,0.0417626023860314
"14",50306140,50306922,783,"*",8.03612431678271,8.47689531037565,7.39827545744091,0.830967996056746,0.00242425586806431,0.0417626023860314
"17",81550286,81551189,904,"*",5.26508860356898,4.13937774418348,5.88963297091268,-1.00802383387803,0.00243507263387591,0.0418336860573189
"17",50381365,50383234,1870,"*",7.01985172840737,6.29950954930976,7.49809517796538,-0.88133066232691,0.00243561528703422,0.0418336860573189
"9",113407565,113408969,1405,"*",6.79964971396071,6.10105784428069,7.26831297095842,-0.869296624797784,0.00243783112546039,0.0418336860573189
"2",135480958,135481725,768,"*",7.33695417189117,7.79840162026151,6.65443750174567,0.858732497984742,0.00244338137468485,0.0418343491559581
"21",33498872,33499719,848,"*",7.51155356698176,7.95643865315974,6.86497693611731,0.836615019758715,0.00244416917218969,0.0418343491559581
"21",46168300,46168663,364,"*",5.56963478238138,4.60575525079389,6.14235332796453,-0.975674539047587,0.00245088507702708,0.0418427884863688
"X",152492353,152492906,554,"*",6.34335780775481,6.83674973056714,5.58763417150861,0.897895081267237,0.00245096291540393,0.0418427884863688
"3",163351956,163356434,4479,"*",9.08471906972175,9.53677082679046,8.42275118967514,0.845330549915993,0.00246175959019046,0.0419731590204232
"22",49616431,49622597,6167,"*",7.16706223076122,6.41208870543605,7.66013846078548,-0.898203844924397,0.00246724705996799,0.042012789039096
"19",21718344,21718528,185,"*",6.56462107251818,7.01541042604823,5.90538186087939,0.843706523873253,0.00247458001239583,0.0420468167191003
"12",74503711,74505802,2092,"*",9.35706245594701,9.90282595614216,8.46864752755018,0.950634511561952,0.00247591044148868,0.0420468167191003
"14",58413768,58414003,236,"*",6.58198462065476,7.04084651452712,5.90516531863645,0.854629143200273,0.00247893300558728,0.0420468167191003
"19",53150848,53152034,1187,"*",7.39869254995987,7.80244683206666,6.83603514945143,0.776362528067114,0.00248190816953581,0.0420468167191003
"17",62138711,62139795,1085,"*",5.94159596353138,4.94505300405799,6.52540427409168,-0.982554823574303,0.00249701694089616,0.042070063597566
"5",67741558,67742115,558,"*",7.34651721418704,7.85781811477302,6.54731064779781,0.916509600066343,0.00250061462181264,0.042070063597566
"5",162968590,162969397,808,"*",6.71175786730634,7.15364133242073,6.0715566288959,0.831338858324127,0.00250070337266702,0.042070063597566
"7",73593245,73593841,597,"*",6.54004051719575,5.73230494007766,7.05476592393212,-0.921488582442896,0.0025109487170577,0.042070063597566
"22",28335135,28337712,2578,"*",9.29523806773654,9.79092551489835,8.53404336580359,0.898430861785352,0.00251259437232971,0.042070063597566
"5",157986592,157987379,788,"*",5.34772055415899,4.27513005430782,5.95609030945046,-0.996900406715884,0.00251400082883479,0.042070063597566
"5",162970097,162970871,775,"*",5.82847156126093,6.36747050869354,4.95817927277921,0.943955934418168,0.00251402341502967,0.042070063597566
"17",44197146,44198332,1187,"*",4.63656042615367,3.42602515543538,5.28538636950332,-1.01297882711516,0.00251410155687278,0.042070063597566
"11",85349619,85350802,1184,"*",5.39429898835332,5.98154982862297,4.38741211078959,0.982642613794695,0.00251971022483661,0.042070063597566
"22",49632159,49633101,943,"*",5.00784422162976,3.87455873283646,5.63463249510101,-1.0054139763304,0.00252285675119197,0.042070063597566
"15",75355467,75356025,559,"*",5.22820284148802,4.16314111896596,5.83421649926684,-0.995123397700991,0.00252559797424007,0.042070063597566
"8",93733357,93735316,1960,"*",7.40920889761185,6.78197658140292,7.84492577030257,-0.823524572109189,0.00252799869620584,0.042070063597566
"11",11686356,11687154,799,"*",5.07870038303223,5.70907792521296,3.93319070836771,1.00603149176028,0.002529277306589,0.042070063597566
"7",26196398,26197755,1358,"*",7.94228282747003,7.2273111180262,8.41818008412555,-0.875639606069898,0.0025318653968882,0.042070063597566
"4",124614566,124615510,945,"*",4.92279518983983,5.57604550088466,3.6960913287937,1.01359990493595,0.00253380033781347,0.042070063597566
"12",121795280,121796516,1237,"*",5.33409059712109,4.1204611807567,5.98376811652559,-1.01358420205875,0.00253395956016058,0.042070063597566
"2",9555502,9555768,267,"*",5.39249773689432,4.28917065093216,6.01032103054784,-1.00112269947019,0.00253921363162223,0.0421046634896461
"16",2253525,2253852,328,"*",4.63014973209173,3.39487800423689,5.2857191035149,-1.01436316630205,0.00254455219583936,0.0421066838388559
"11",14796129,14799754,3626,"*",9.06211901455625,9.59872113946963,8.19817357931939,0.940368639655996,0.00254567588635757,0.0421066838388559
"5",138942839,138947563,4725,"*",6.93645188750282,6.11473958555614,7.45672824293539,-0.925694357922079,0.00256618583708757,0.0423931346868123
"19",5698552,5699203,652,"*",6.11221853356846,5.25943776127561,6.64456898301443,-0.937899728758076,0.00257239582146357,0.0424429332927691
"19",4057961,4059299,1339,"*",4.88385292256778,3.73168317497202,5.51616951792478,-1.00554069365126,0.00258113956157727,0.0425257563154665
"3",165900528,165902459,1932,"*",7.71005054248333,8.14772903485906,7.0787113872361,0.824434120216007,0.00258590825416766,0.0425257563154665
"4",158363002,158364124,1123,"*",6.64048738598098,7.15271264911181,5.83898557508088,0.915706722483519,0.00258958657848651,0.0425257563154665
"21",38075902,38076100,199,"*",5.64977038364742,4.74748862771128,6.20063180781609,-0.953346936301863,0.00259022262153384,0.0425257563154665
"4",169468710,169470707,1998,"*",6.47248260752009,6.94620263716516,5.76246901591394,0.871501421552218,0.00259512249933132,0.0425536012791588
"5",86436061,86436635,575,"*",6.23388704858421,6.71893376298448,5.49780799493663,0.884551112026328,0.00260198627141955,0.0426135408840869
"19",5786838,5788186,1349,"*",5.20032784546126,4.09404443194663,5.81904661722511,-0.998759504038876,0.00261329641271817,0.04274606275089
"6",31784719,31785744,1026,"*",6.43741870036789,5.53001550477915,6.9901460782424,-0.954874546580018,0.00262088675789644,0.0427608170814443
"7",113513866,113517705,3840,"*",9.01157411559809,9.55731342995575,8.1232245421351,0.94672587148516,0.0026244477040523,0.0427608170814443
"19",1609629,1614717,5089,"*",7.47259749812486,6.8180823430763,7.92119301344443,-0.83958946037875,0.00262646029544843,0.0427608170814443
"2",43915520,43915928,409,"*",6.07080928344949,5.32410722741934,6.56038884853632,-0.889475424175409,0.00262756732101178,0.0427608170814443
"16",88769543,88770781,1239,"*",5.99415558541234,5.02706744416097,6.56797847833407,-0.971352356771045,0.00263142211529511,0.0427608170814443
"11",9180173,9181032,860,"*",6.13579046436352,5.3840161122965,6.62751766318605,-0.892747123422961,0.00263695580469369,0.0427608170814443
"X",48922254,48924550,2297,"*",7.56185920656918,6.78235026555478,8.0651417332463,-0.905577142642755,0.00263912634977564,0.0427608170814443
"17",42199429,42201863,2435,"*",8.16971974617042,7.33557796824473,8.69486993532693,-0.92759827191684,0.00264408975940895,0.0427608170814443
"3",47871914,47872099,186,"*",4.64769223607637,3.40350901917222,5.30565519576343,-1.01109765950673,0.00264478542116964,0.0427608170814443
"6",100222291,100222549,259,"*",4.37537266398995,5.07059168810974,2.98274237530416,1.01451601870731,0.00264929412633842,0.0427608170814443
"6",43038294,43038975,682,"*",5.44948913720383,4.41208870543605,6.04670604825609,-0.986136688931315,0.00265256893360993,0.0427608170814443
"2",65311927,65314180,2254,"*",6.35639919903975,5.56803409360071,6.86330589980312,-0.910157960174327,0.00265283189844226,0.0427608170814443
"11",57331656,57333546,1891,"*",6.10645278718909,5.30140087580313,6.6201037253841,-0.916837247734387,0.0026649017445514,0.0427828159206355
"9",135820829,135823191,2363,"*",7.26913846208368,6.43188054963581,7.79550141734337,-0.929043858069366,0.00266599511995533,0.0427828159206355
"19",10352908,10354242,1335,"*",6.59941743236196,5.73121328203691,7.13762941904375,-0.940717710693664,0.00267024123416167,0.0427828159206355
"X",64987930,64989468,1539,"*",7.94427692443158,8.42263060489049,7.22368171752266,0.875290282835254,0.00267640928867959,0.0427828159206355
